Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRANSFAC_and_JASPAR_PWMs	PITX1 (human)	35/1448	3.969180e-03	9.922951e-02	0	0	1.696327e+00	9.379324e+00	MDC1;ZC3H4;CTNND1;SMC3;PFAS;PRPF8;ELAVL1;RPL6;WDR43;CCAR1;PNN;LIMA1;PPP6C;RPL13;RPS11;RAB8A;CCT4;NAA10;GSS;NME2;PA2G4;PLRG1;COX6B1;QTRT1;MYL6;DDX39A;PRPF3;HMBS;C19ORF25;UBE2V2;MATR3;LAP3;PLP2;ALDH7A1;UBA52
TRANSFAC_and_JASPAR_PWMs	ESR1 (human)	36/1513	4.489840e-03	1.028922e-01	0	0	1.669601e+00	9.025757e+00	MDC1;CTNND1;TYMS;PFAS;PRPF8;WDR43;GCSH;LARP1;PABPN1;RPS19;RBBP4;RPS11;RAB8A;S100A10;SAMD4B;ARPC4;ACTN4;BAZ1B;HSPG2;SCAF1;SDHB;ARFGAP1;COX6B1;EEF1G;SNW1;HMBS;MRTO4;PLP2;GRSF1;ALDH7A1;PTMA;SRSF7;UBA52;RBMX;HSPA1B;RPS23
TRANSFAC_and_JASPAR_PWMs	IRF8 (human)	36/1550	6.539804e-03	1.383420e-01	0	0	1.625490e+00	8.175970e+00	MDC1;NDUFB9;SF3B2;CTNND1;ARHGAP1;U2AF1;NAPG;CCAR1;DHX30;LDHB;PTBP1;LARP1;ALDH1B1;OSBP;FDXR;PACSIN3;PMPCA;RBM34;RPS12;HNRNPA0;NDUFA8;RPS7;CCDC58;RPS6;TIMM23;GNG12;TJP1;ERP44;PSMC5;DPM3;THRAP3;CHMP2A;MATR3;PPIG;SREK1;RPL28
TRANSFAC_and_JASPAR_PWMs	RBPJ (human)	35/1535	9.581904e-03	1.882160e-01	0	0	1.590337e+00	7.391694e+00	MDC1;NDUFB9;FH;ARL6IP1;DCTN3;LIN7A;U2AF1;NAPG;RTN4;PNN;FBL;POFUT1;CALD1;DPYSL2;IARS2;RPL15;NAE1;TSFM;RING1;BOD1;TUBB;TRMT1;PLRG1;U2SURP;HCFC1;MRPL50;DPM3;SNW1;PSMA2;THRAP3;FRG1;CMPK1;PLP2;RBMX;ATPAF1
TRANSFAC_and_JASPAR_PWMs	PPARG (human)	70/3580	1.146682e-02	2.102250e-01	0	0	1.391541e+00	6.217822e+00	MDC1;TCERG1;CMAS;ACAA2;ZC3H4;RPLP0;CTNND1;CASC3;KIAA0100;PFAS;RPL6;WDR43;LMNB2;CCAR1;GCSH;PPP6C;PTBP1;RPS19;OSBP;RAC1;RPS11;RAB8A;SMARCC1;HSDL2;TIMM23;SDHB;ILF2;ARFGAP1;COX6B1;MYL6;DPM3;RCN1;DDX39A;THRAP3;HMBS;UBE2V2;MATR3;SRSF5;ALDH7A1;SRSF7;UBA52;KPNB1;SNRPB;FH;SEC23A;TYMS;ADH5;NAPG;DHX30;LMAN1;BCLAF1;LARP1;SRP72;PABPN1;RBBP4;CALD1;RPL13;RPL19;CCT4;NAA10;FUS;KTN1;HNRNPL;VMP1;RPS25;GLUD1;TTC4;SFXN1;GRSF1;HSPA1B
TRANSFAC_and_JASPAR_PWMs	ATF4 (human)	32/1398	1.239155e-02	2.129798e-01	0	0	1.590543e+00	6.983661e+00	ACAA2;ZC3H4;CASC3;KIAA0100;PFAS;ELAVL1;HK2;TUBA1C;PPP6C;FDXR;CSTF1;PBK;RPS12;HNRNPA0;ATG3;SMARCC2;RPL21;RING1;RPS8;CCDC58;SAMD4B;WBP11;HCFC1;RPS25;SNRNP40;GOLPH3;THRAP3;LAP3;PLP2;UBA52;RAN;SLC27A4
TRANSFAC_and_JASPAR_PWMs	NRF1 (human)	31/1356	1.397457e-02	2.260592e-01	0	0	1.586195e+00	6.773872e+00	MDC1;RPLP1;ENO1;WDR43;RPL36;CSTF1;RAE1;RAB8A;SF3A1;HSP90AA1;SMARCC1;TUBB;RPL13A;ACTN4;SDHA;HCFC1;HNRNPL;LETM1;GLUD1;SNW1;XPNPEP1;PPA1;ILVBL;NDUFS6;MRTO4;CHMP2B;CHMP2A;CCDC86;LAP3;TTLL12;RAN
TRANSFAC_and_JASPAR_PWMs	SRF (human)	66/3420	1.862604e-02	2.845645e-01	0	0	1.362785e+00	5.428236e+00	MDC1;TCERG1;GFM1;ADAR;CASC3;ETFB;HK2;LMNB2;GCSH;POFUT1;CASP3;CFL1;OSBP;RPL36;HADH;RPS12;TMED9;RPL21;RPS7;DIS3;TUBB;UBE2E1;PLRG1;ILF2;EPN1;PSMA2;ILVBL;SARNP;PRPF3;SUCLG2;MATR3;CD44;KPNB1;SLC27A4;SEC23A;RBM8A;RRBP1;LIN7A;HSD17B12;PRPF8;NAPG;PCNP;LDHB;LIMA1;SDCBP;PGRMC1;SRP72;MTHFD1L;CALD1;SNRPB2;RREB1;RPL19;CCT4;PPIL1;BOD1;ARPC4;SCAF1;HNRNPL;SNRNP40;GOLPH3;EIF5;XPNPEP1;XPOT;SEMG1;PLP2;RBMX
TRANSFAC_and_JASPAR_PWMs	ELK4 (human)	32/1453	2.044134e-02	2.958615e-01	0	0	1.524393e+00	5.930189e+00	CMAS;RBM8A;ETFB;WDR43;ADH5;PNN;FBL;RPL13;SSR1;PMPCA;SNRPB2;YKT6;RPL19;RPS12;HNRNPA0;ACTR2;HSP90AA1;SMARCC2;RPL21;NME2;RPL13A;ARPC4;WBP11;ILF2;PSMC5;NDUFS3;SUCLG2;PPIG;SREK1;SNRNP200;SLC25A11;UBA52
TRANSFAC_and_JASPAR_PWMs	TP53 (human)	56/2866	2.434695e-02	3.347706e-01	0	0	1.368122e+00	5.083050e+00	GFM1;ZC3H4;RPLP0;CTNND1;MRPL39;CASC3;GYS1;PPP6C;RPS18;DPYSL2;OSBP;PMPCA;RPS11;RAB8A;SUPT16H;HSDL2;RING1;RFC2;TUBB;EPN1;HCFC1;WDR33;PPA1;MRTO4;UBE2V2;NDUFS1;SRSF5;SRSF7;RBM8A;POLDIP2;NDUFB5;MGST3;RRBP1;HSD17B12;TYMS;PRPF8;BOLA2B;DHX30;LARP1;PABPN1;MAPK1;RPL15;HNRNPA0;IGBP1;PPIL1;NAA10;GSS;SAMD4B;TRMT1;ARPC4;SCAF1;TJP1;GLUD1;EIF5;CHMP2A;RPS20
TRANSFAC_and_JASPAR_PWMs	RARA (human)	30/1379	2.819425e-02	3.692105e-01	0	0	1.500213e+00	5.353714e+00	AHNAK;RPLP0;CTNND1;TYMS;PFAS;CCAR1;GCSH;PNN;LIMA1;PABPN1;RPS19;RBBP4;RPL13;SSR1;RAC1;RPL19;RPS12;CCT4;TRMT1;ILF2;ARFGAP1;KTN1;COX6B1;RPS25;RCN1;MATR3;PLP2;SRSF5;SRSF7;UBA52
TRANSFAC_and_JASPAR_PWMs	NR1I2 (human)	30/1387	3.014330e-02	3.755926e-01	0	0	1.490718e+00	5.220186e+00	MDC1;SMYD5;ZC3H4;CTNND1;SMC3;TYMS;PFAS;TUBA1C;DNAJB1;RBBP4;MAPK1;RAC1;RPS11;RPL19;HSP90AA1;NAA10;PLRG1;ILF2;KTN1;COX6B1;GLUD1;DDX39A;THRAP3;PRPF3;HMBS;LAP3;SNRNP200;GRSF1;SRSF7;UBA52
TRANSFAC_and_JASPAR_PWMs	NFATC3 (human)	5/116	3.141320e-02	3.755926e-01	0	0	2.970698e+00	1.028018e+01	GYS1;OSBP;UBE2E1;GOPC;SDHB
TRANSFAC_and_JASPAR_PWMs	REPIN1 (human)	31/1466	3.613225e-02	4.140154e-01	0	0	1.455837e+00	4.834206e+00	SF3B2;RPLP1;RBBP4;POFUT1;DPYSL2;CASP3;ZNF703;POLR2H;HADH;HSDL2;SMARCC2;RING1;MRPS25;GSS;TBCD;CIRBP;ARPC4;ACTN4;HSPG2;EPN1;HCFC1;RCN1;GOLPH3;EIF5;SFXN1;NDUFS1;MATR3;TTLL12;RPL28;PTMA;PPIA
TRANSFAC_and_JASPAR_PWMs	SREBF1 (human)	50/2587	3.899822e-02	4.289804e-01	0	0	1.342121e+00	4.354161e+00	MDC1;CMAS;ACAA2;CTNND1;CASC3;SMC3;PEPD;NUB1;RAC1;ATG3;ACTR2;HSP90AA1;RPL23;CIRBP;TIMM23;ILF2;COX6B1;MRPL50;DPM3;PPA1;THRAP3;NDUFS6;HMBS;MRTO4;UBE2V2;NDUFS1;MATR3;SRSF5;UBA52;CD44;SLC27A4;AHNAK;TYMS;MTDH;LIMA1;DNAJB1;PABPN1;RBBP4;ALDH1B1;NAA10;BOD1;ARPC4;LETM1;VMP1;GLUD1;GOLPH3;PHF5A;XPOT;PLP2;RAN
TRANSFAC_and_JASPAR_PWMs	APEX1 (human)	29/1373	4.241683e-02	4.486395e-01	0	0	1.450664e+00	4.584403e+00	DLST;PRPF8;ELAVL1;WDR43;LIMA1;MTHFD1L;PABPN1;LMAN2;CSTF1;IARS2;NAE1;IGBP1;TSFM;BOD1;RPL13A;RPL23A;SDHB;WDR33;COX6B1;HNRNPL;VMP1;HMBS;MRTO4;SFXN1;PPIA;UBA52;RPS23;SNRPB;SLC27A4
TRANSFAC_and_JASPAR_PWMs	PLAU (human)	28/1362	6.004169e-02	6.115358e-01	0	0	1.406756e+00	3.956807e+00	ATP6V1A;ZC3H4;KIAA0100;PFAS;ELAVL1;HK2;CCAR1;PPP6C;CSTF1;PBK;RPL13;CCT4;ATG3;SF3A1;RPL21;RING1;CCDC58;WBP11;HCFC1;TUBB2B;SNRNP40;GOLPH3;PPA1;SARNP;LAP3;SRSF5;PTMA;SLC27A4
TRANSFAC_and_JASPAR_PWMs	NFE2L1 (human)	3/65	7.522111e-02	7.387788e-01	0	0	3.177689e+00	8.221709e+00	MDC1;TUBB;GSS
TRANSFAC_and_JASPAR_PWMs	MYC (mouse)	33/1699	8.086089e-02	7.667843e-01	0	0	1.327794e+00	3.339434e+00	ATP6V1A;HDAC2;ACAA2;RPLP1;ADAR;TYMS;ADH5;MTDH;PTBP1;TUBA1B;RPS19;CSTF1;RAC1;NAE1;POLR2H;RREB1;RPS12;IGBP1;ATG3;NME2;RPL13A;TFIP11;BAZ1B;EPN1;QTRT1;GLUD1;XPOT;PLP2;SRSF5;PTMA;PPIA;RAN;RPS23
TRANSFAC_and_JASPAR_PWMs	PCBP1 (human)	27/1360	8.849077e-02	8.111654e-01	0	0	1.352670e+00	3.280031e+00	ETFB;RTN4;PTBP1;DNAJB1;POFUT1;DPYSL2;CASP3;PMPCA;POLR2H;RAE1;RREB1;SPTBN1;RBM15;NAA10;NME2;TBCD;SAMD4B;TRMT1;HSPG2;ARFGAP1;EPN1;HCFC1;GLUD1;EIF5;TTLL12;GRSF1;PTMA
TRANSFAC_and_JASPAR_PWMs	SMAD3 (mouse)	3/72	9.529325e-02	8.453434e-01	0	0	2.854297e+00	6.709871e+00	SMARCD2;CHMP2B;NAE1
TRANSFAC_and_JASPAR_PWMs	NFATC2 (human)	4/117	1.013629e-01	8.551676e-01	0	0	2.326424e+00	5.325296e+00	SDCBP;CALD1;TRMT1;RPS23
TRANSFAC_and_JASPAR_PWMs	KLF5 (human)	28/1445	1.044489e-01	8.551676e-01	0	0	1.318371e+00	2.978275e+00	ZC3H4;RPLP0;CTNND1;CASC3;TYMS;PFAS;CCAR1;MTDH;DHX30;RBBP4;SNRPD1;LMAN2;ZNF703;RPL36;RAE1;RREB1;CCT4;SSRP1;BAZ1B;HSPG2;KTN1;GLUD1;MYL6;GOLPH3;PRPF3;NDUFS1;TTLL12;PPIA
TRANSFAC_and_JASPAR_PWMs	PGR (human)	28/1447	1.057298e-01	8.551676e-01	0	0	1.316369e+00	2.957707e+00	TCERG1;FH;HDAC2;CMAS;ACAA2;PITPNB;ENO1;KIAA0100;EFTUD2;RPS18;CALD1;CFL1;HADH;YKT6;TSFM;ACTR2;HSDL2;UBE2E1;U2SURP;VMP1;DPM3;PPA1;CAPZA1;SEMG1;SFXN1;NDUFS1;PPIG;CD44
TRANSFAC_and_JASPAR_PWMs	ETS2 (human)	26/1341	1.141025e-01	8.829779e-01	0	0	1.316906e+00	2.858553e+00	SF3B2;RRBP1;CASC3;KIAA0100;PEPD;HK2;FBL;LARP1;ALDH1B1;POFUT1;SLIT3;RPL15;NAE1;NDUFA8;SUPT16H;SMARCC2;MRPS25;STX7;U2SURP;MRPL50;SARNP;C19ORF25;CMPK1;MATR3;SLC25A11;HSPA1B
TRANSFAC_and_JASPAR_PWMs	THRA (human)	7/271	1.174747e-01	8.829779e-01	0	0	1.746764e+00	3.740752e+00	ATP6V1A;POFUT1;BOD1;GOPC;EPN1;U2SURP;MTDH
TRANSFAC_and_JASPAR_PWMs	RELB (human)	28/1469	1.204927e-01	8.829779e-01	0	0	1.294711e+00	2.739824e+00	GFM1;ARL6IP1;DCTN2;ZC3H4;ETFB;NAPG;GYS1;RBBP4;DPYSL2;FDXR;RPL36;MCMBP;ZNF326;S100A10;HNRNPA0;IKBIP;LRRC47;SUPT16H;RFC2;UBE2E1;SCAF1;LETM1;QTRT1;MRTO4;UBE2V2;SFXN1;TTLL12;PTMA
TRANSFAC_and_JASPAR_PWMs	FOXF1 (human)	26/1352	1.220115e-01	8.829779e-01	0	0	1.305200e+00	2.745672e+00	TCERG1;SF3B2;NDUFB5;ETFB;ELAVL1;ADH5;BOLA2B;RTN4;CCAR1;PPP6C;CHORDC1;RPL36;LRRC47;JAGN1;RPL23A;ACTN4;HNRNPL;DPM3;SNW1;XPOT;PPA1;THRAP3;SFXN1;TTLL12;PPIG;RPS23
TRANSFAC_and_JASPAR_PWMs	CEBPE (human)	4/127	1.263043e-01	8.906073e-01	0	0	2.136193e+00	4.419913e+00	DPYSL2;TUBB;RPL13;RRBP1
TRANSFAC_and_JASPAR_PWMs	HOXD9 (human)	29/1543	1.305005e-01	8.917567e-01	0	0	1.275848e+00	2.598108e+00	FH;AHNAK;HSD17B12;CRYZ;LMAN1;PPP6C;CASP3;OSBP;FDXR;PACSIN3;ZNF326;SNRPB2;CKB;SPTBN1;RPL19;NDUFA8;RPL21;FUS;PLRG1;HSPG2;U2SURP;SNW1;XPOT;PPA1;MRTO4;TTLL12;PLP2;RPL28;UBA52
TRANSFAC_and_JASPAR_PWMs	STAT1 (human)	31/1667	1.329528e-01	8.917567e-01	0	0	1.262917e+00	2.548265e+00	FH;CMAS;ARL6IP1;CTNND1;MRPL39;LIN7A;U2AF1;ENO1;CASC3;WDR43;RTN4;MTDH;PCNP;PABPN1;RPS19;SSR1;ZNF326;PMPCA;TMED9;UBE2E1;TIMM23;SDHA;TJP1;VMP1;MRPL50;SNRNP40;HMBS;UBE2V2;CHMP2A;LAP3;HSPA1B
TRANSFAC_and_JASPAR_PWMs	EGR1 (mouse)	30/1617	1.405081e-01	9.100446e-01	0	0	1.258687e+00	2.470161e+00	SF3B2;CMAS;MRPL39;RRBP1;HSD17B12;NAPG;TUBA1B;POFUT1;MACROD1;MCMBP;RAC1;HADH;RAE1;ATG3;SMARCC2;FUS;DIS3;ACTN4;NOC3L;GNG12;SCAF1;NUP93;DPM1;TUBB2B;XPNPEP1;XPOT;SERBP1;AGPS;GRSF1;RAN
TRANSFAC_and_JASPAR_PWMs	SOX2 (human)	2/45	1.477271e-01	9.100446e-01	0	0	3.047287e+00	5.827597e+00	NAA10;SNRPB
TRANSFAC_and_JASPAR_PWMs	VDR (human)	3/88	1.480106e-01	9.100446e-01	0	0	2.315129e+00	4.422987e+00	RPS25;RBM15;PEPD
TRANSFAC_and_JASPAR_PWMs	NR5A1 (human)	26/1389	1.510520e-01	9.100446e-01	0	0	1.267212e+00	2.395197e+00	NDUFB9;KIAA0100;HSD17B12;RPL6;PCNP;LDHB;RPS18;CALD1;CHORDC1;APPL1;NDUFA8;SMARCC2;RPL21;NAA10;STX7;TFIP11;DPM3;PHF5A;ILVBL;THRAP3;TTC4;SERBP1;GOPC;MATR3;CD44;KPNB1
TRANSFAC_and_JASPAR_PWMs	RORB (human)	20/1035	1.551620e-01	9.100446e-01	0	0	1.305454e+00	2.432433e+00	ATP6V1A;BOD1;RPS6;CTNND1;STX7;ETFB;NAPG;EPN1;U2SURP;CCAR1;MTDH;HNRNPL;PSMA2;POFUT1;SMS;NDUFS3;GOPC;PMPCA;CKB;PPIG
TRANSFAC_and_JASPAR_PWMs	YY1 (mouse)	31/1700	1.574116e-01	9.100446e-01	0	0	1.235685e+00	2.284647e+00	ZC3H4;ARHGAP1;CCAR1;MTDH;PTBP1;SAMM50;LMAN2;OSBP;RPL36;SSR1;RPL15;RAC1;POLR2H;RAB8A;IKBIP;LRRC47;IGBP1;HSP90AA1;RING1;RPL13A;TRMT1;SCAF4;HCFC1;WDR33;RPS25;PPA1;SERBP1;NDUFS3;RPL28;PTMA;SLC25A11
TRANSFAC_and_JASPAR_PWMs	SMAD4 (mouse)	29/1580	1.588441e-01	9.100446e-01	0	0	1.242878e+00	2.286686e+00	HDAC2;ZC3H4;LARP1;POFUT1;OSBP;MACROD1;PMPCA;SLIT3;RAC1;YKT6;APPL1;HNRNPA0;LRRC47;HSP90AA1;SMARCC2;UBE2E1;SAMD4B;TRMT1;TJP1;DPM1;PM20D2;RCN1;EIF5;PPA1;MATR3;GRSF1;PTMA;RAN;CD44
TRANSFAC_and_JASPAR_PWMs	FOXO3A (human)	16/813	1.702290e-01	9.553666e-01	0	0	1.326723e+00	2.349111e+00	LRRC47;TCERG1;SF3B2;RPS6;RPL23A;ETFB;ELAVL1;ADH5;BOLA2B;HNRNPL;DPM3;SNW1;PPA1;THRAP3;RPL36;TTLL12
TRANSFAC_and_JASPAR_PWMs	UBTF (human)	27/1493	1.892568e-01	9.925819e-01	0	0	1.221044e+00	2.032612e+00	TCERG1;ARL6IP1;KIAA0100;ETFB;HSD17B12;CCAR1;LMAN1;TUBA1C;PPP6C;DNAJB1;POFUT1;DPYSL2;ZNF326;RAE1;SPTBN1;RFC2;KTN1;HNRNPL;RCN1;SARNP;SMS;SUCLG2;SFXN1;GOPC;RPL28;SRSF7;VAMP2
TRANSFAC_and_JASPAR_PWMs	SP1 (mouse)	41/2360	1.894785e-01	9.925819e-01	0	0	1.177246e+00	1.958325e+00	RBPJL;ATP6V1A;SMARCD2;SEC23A;ZC3H4;RRBP1;ENO1;PEPD;RTN4;LMAN1;NUB1;LARP1;POFUT1;DPYSL2;CASP3;FDXR;PACSIN3;SLIT3;RAC1;POLR2H;RREB1;HSP90AA1;SMARCC1;SMARCC2;UBE2E1;SAMD4B;TRMT1;ARPC4;HSPG2;SCAF1;HCFC1;HNRNPL;TJP1;PHF5A;PPA1;GRSF1;PTMA;PPIA;RAN;VAMP2;KPNB1
TRANSFAC_and_JASPAR_PWMs	RUNX1 (mouse)	2/53	1.906548e-01	9.925819e-01	0	0	2.568235e+00	4.256312e+00	RBM3;HSP90AA1
TRANSFAC_and_JASPAR_PWMs	GATA1 (human)	46/2679	1.935877e-01	9.925819e-01	0	0	1.164591e+00	1.912286e+00	NDUFB9;GFM1;NDUFB8;DCTN2;SMYD5;LIN7A;KIAA0100;NAPG;RTN4;CRYZ;MRPL3;LIMA1;PPP6C;TUBA1B;SAMM50;RPS18;CALD1;RPL36;PMPCA;RPL15;RPS12;NDUFA8;RBM15;DIS3;CCDC58;RPS6;STX7;TIMM23;ARPC4;WBP11;HSPG2;EPN1;HNRNPL;ERP44;SNRNP40;TTC4;SERBP1;MRTO4;CMPK1;SUCLG2;SRSF5;SRSF7;HSPA1B;CD44;KPNB1;RPS23
TRANSFAC_and_JASPAR_PWMs	NR2F1 (human)	20/1073	1.949070e-01	9.925819e-01	0	0	1.255784e+00	2.053499e+00	ATP6V1A;BOD1;RPS6;CTNND1;STX7;ETFB;NAPG;EPN1;U2SURP;CCAR1;MTDH;HNRNPL;PSMA2;POFUT1;SMS;NDUFS3;GOPC;PMPCA;CKB;PPIG
TRANSFAC_and_JASPAR_PWMs	PDX1 (human)	2/55	2.016403e-01	9.931815e-01	0	0	2.471069e+00	3.956848e+00	NDUFA10;CHMP2A
TRANSFAC_and_JASPAR_PWMs	JUN (mouse)	30/1699	2.089453e-01	9.931815e-01	0	0	1.191428e+00	1.865397e+00	ATP6V1A;CMAS;ZC3H4;NDUFA10;CTNND1;DCTN3;CASC3;SMC3;HK2;EFTUD2;RBM3;PGRMC1;MTHFD1L;CALD1;RPL13;IARS2;CCT4;ARFGAP1;HCFC1;LETM1;ERP44;HADHA;MYL6;SARNP;TTC4;CCDC86;PPIG;SRSF5;SUGT1;ALDH7A1
TRANSFAC_and_JASPAR_PWMs	AHR (human)	25/1391	2.092882e-01	9.931815e-01	0	0	1.211210e+00	1.894384e+00	SF3B2;DCTN3;U2AF1;RPL13;ZNF326;SLIT3;HSP90AA1;SMARCC1;RBM15;CCDC58;UBE2E1;SDHA;HSPG2;ARFGAP1;EPN1;U2SURP;HCFC1;GLUD1;NDUFS6;FRG1;MATR3;PTMA;PPIA;RAN;KPNB1
TRANSFAC_and_JASPAR_PWMs	ATF2 (human)	27/1517	2.122104e-01	9.931815e-01	0	0	1.199795e+00	1.859895e+00	ATP6V1A;NDUFB8;ARL6IP1;NDUFB5;NDUFA10;RRBP1;LIN7A;CASC3;KIAA0100;HSD17B12;RBM3;DHX30;LMAN2;OSBP;RAC1;SPTBN1;HSDL2;RBM15;FUS;DIS3;NUP93;HNRNPL;PM20D2;ERP44;XPOT;MRTO4;GOPC
