Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Elsevier_Pathway_Collection	Omega-6-Fatty Acid Metabolism	2/10	9.440000e-03	2.786548e-01	0	0	1.640833e+01	7.650877e+01	HADHA;HSD17B12
Elsevier_Pathway_Collection	Endosomal Trafficking Dysregulation in Amyotrophic Lateral Sclerosis	2/11	1.142354e-02	3.251628e-01	0	0	1.458444e+01	6.522279e+01	CHMP2B;RAC1
Elsevier_Pathway_Collection	Exocytosis: Vesicle Tethering	3/32	1.223433e-02	3.362332e-01	0	0	6.805097e+00	2.996631e+01	RAC1;RAB8A;VAMP2
Elsevier_Pathway_Collection	Endometrioid Endometrial Cancer	5/92	1.284715e-02	3.413061e-01	0	0	3.794845e+00	1.652516e+01	SMARCC1;SMARCD2;SMARCC2;CASP3;MAPK1
Elsevier_Pathway_Collection	DNA Repair and Chromatin Remodeling Block in Pancreatic Neoplasms	3/33	1.331011e-02	3.421987e-01	0	0	6.577926e+00	2.841158e+01	SMARCD2;SMARCC1;SMARCC2
Elsevier_Pathway_Collection	Neutrophil Degranulation via FPR1 Signaling	4/62	1.432163e-02	3.487032e-01	0	0	4.545244e+00	1.929904e+01	CFL1;MAPK1;RAC1;VAMP2
Elsevier_Pathway_Collection	Natural Killer Cell Activation through ITSM-Containing Receptors	3/34	1.443815e-02	3.487032e-01	0	0	6.365412e+00	2.697586e+01	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	Natural Killer Cell Activation through C-Type Lectin-like Receptors	3/35	1.561874e-02	3.516102e-01	0	0	6.166179e+00	2.564689e+01	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	Huntingtin Gene Mutation in Striatal Neuron	3/35	1.561874e-02	3.516102e-01	0	0	6.166179e+00	2.564689e+01	TCERG1;HDAC2;CASP3
Elsevier_Pathway_Collection	mRNA Transcription and Processing	2/13	1.588202e-02	3.516102e-01	0	0	1.193152e+01	4.942711e+01	PABPN1;U2AF1
Elsevier_Pathway_Collection	Plasmin Effects in Inflammation	4/68	1.949910e-02	4.146469e-01	0	0	4.117869e+00	1.621364e+01	MAPK1;ENO1;RAC1;S100A10
Elsevier_Pathway_Collection	Proteins Involved in Amyotrophic Lateral Sclerosis	7/181	2.032129e-02	4.146469e-01	0	0	2.662537e+00	1.037347e+01	LMAN1;FUS;CASP3;CHMP2B;CHMP2A;RTN4;CD44
Elsevier_Pathway_Collection	Vitamin D Represses Transcription	2/15	2.096020e-02	4.146469e-01	0	0	1.009487e+01	3.901799e+01	SMARCC1;BAZ1B
Elsevier_Pathway_Collection	Actin Cytoskeleton	2/15	2.096020e-02	4.146469e-01	0	0	1.009487e+01	3.901799e+01	CAPZA1;CFL1
Elsevier_Pathway_Collection	Dendritic Spine Morphogenesis and Stabilization	3/40	2.231686e-02	4.146469e-01	0	0	5.331556e+00	2.027278e+01	CFL1;RAC1;SPTBN1
Elsevier_Pathway_Collection	Endometrial Cancer	5/106	2.237116e-02	4.146469e-01	0	0	3.266493e+00	1.241262e+01	SMARCC1;SMARCD2;SMARCC2;CASP3;MAPK1
Elsevier_Pathway_Collection	Proteins with Altered Expression in Cancer Metastases	5/106	2.237116e-02	4.146469e-01	0	0	3.266493e+00	1.241262e+01	TJP1;CFL1;MAPK1;RAC1;CD44
Elsevier_Pathway_Collection	Exocytosis: Vesicle Fusion	2/16	2.371882e-02	4.200867e-01	0	0	9.373333e+00	3.507020e+01	NAPG;VAMP2
Elsevier_Pathway_Collection	RNA and DNA Metabolism Dysregulation	2/16	2.371882e-02	4.200867e-01	0	0	9.373333e+00	3.507020e+01	PTBP1;FUS
Elsevier_Pathway_Collection	Find me Signal: Apoptotic Cell Attracts Phagocyte	2/17	2.661718e-02	4.294645e-01	0	0	8.748000e+00	3.172198e+01	RPS19;CASP3
Elsevier_Pathway_Collection	Oxytocin Signaling in Brain Nerve Cell (Hypothesis)	2/17	2.661718e-02	4.294645e-01	0	0	8.748000e+00	3.172198e+01	MAPK1;LAP3
Elsevier_Pathway_Collection	AGER -> CREB/SP1 Signaling	2/17	2.661718e-02	4.294645e-01	0	0	8.748000e+00	3.172198e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	CagA Phosphorylation Independent Signaling	3/44	2.863366e-02	4.294645e-01	0	0	4.810425e+00	1.709227e+01	TJP1;CTNND1;RAC1
Elsevier_Pathway_Collection	FOXO1 Signaling	3/44	2.863366e-02	4.294645e-01	0	0	4.810425e+00	1.709227e+01	CASP3;MAPK1;MTDH
Elsevier_Pathway_Collection	PTGER1/4 -> Vascular Motility	2/18	2.965045e-02	4.294645e-01	0	0	8.200833e+00	2.885281e+01	CALD1;MAPK1
Elsevier_Pathway_Collection	Exocytosis: Vesicle Trafficking	2/18	2.965045e-02	4.294645e-01	0	0	8.200833e+00	2.885281e+01	RAB8A;VAMP2
Elsevier_Pathway_Collection	CFL1 in Cancer Cell Motility	2/18	2.965045e-02	4.294645e-01	0	0	8.200833e+00	2.885281e+01	CFL1;CD44
Elsevier_Pathway_Collection	ADRA1 -> Vasoconstriction	2/19	3.281394e-02	4.294645e-01	0	0	7.718039e+00	2.637178e+01	CALD1;MAPK1
Elsevier_Pathway_Collection	Exocytosis: Vesicle Docking	2/19	3.281394e-02	4.294645e-01	0	0	7.718039e+00	2.637178e+01	RAB8A;VAMP2
Elsevier_Pathway_Collection	NURD in Chromatin Remodeling	2/19	3.281394e-02	4.294645e-01	0	0	7.718039e+00	2.637178e+01	HDAC2;RBBP4
Elsevier_Pathway_Collection	Apoptosis of Thyroid Cell in Hashimoto's Thyroiditis	2/19	3.281394e-02	4.294645e-01	0	0	7.718039e+00	2.637178e+01	CASP3;ENO1
Elsevier_Pathway_Collection	Rett Syndrome	2/19	3.281394e-02	4.294645e-01	0	0	7.718039e+00	2.637178e+01	CFL1;RAC1
Elsevier_Pathway_Collection	ERK/MAPK Canonical Signaling	3/47	3.392752e-02	4.294645e-01	0	0	4.481757e+00	1.516416e+01	MAPK1;RAC1;LAMTOR1
Elsevier_Pathway_Collection	Gap Junction Assembly	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	TJP1;MAPK1
Elsevier_Pathway_Collection	Golgi Transport	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	SEC23A;ARFGAP1
Elsevier_Pathway_Collection	Histone Acetylation	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	HDAC2;RBBP4
Elsevier_Pathway_Collection	Mitochondrial Protein Transport	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	TIMM23;PMPCA
Elsevier_Pathway_Collection	Nuclear Lamina Cleavage	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	CASP3;LMNB2
Elsevier_Pathway_Collection	Hypoparathyroidism, Primary	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Keratinocyte Proliferation in Acne Vulgaris	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	IL1R -> NF-kB Signaling	2/20	3.610303e-02	4.294645e-01	0	0	7.288889e+00	2.420916e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Skin Aging	3/49	3.771873e-02	4.349486e-01	0	0	4.286462e+00	1.404930e+01	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	CDH2 Activation Promotes Cancer Cell Migration and Survival	3/49	3.771873e-02	4.349486e-01	0	0	4.286462e+00	1.404930e+01	CTNND1;MAPK1;RAC1
Elsevier_Pathway_Collection	IL1B Induced Arthralgia	2/21	3.951326e-02	4.349486e-01	0	0	6.904912e+00	2.231059e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	KIT -> MITF Signaling	2/21	3.951326e-02	4.349486e-01	0	0	6.904912e+00	2.231059e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Neutrophil Activation via FCGR3B	3/50	3.969211e-02	4.349486e-01	0	0	4.195047e+00	1.353575e+01	CFL1;MAPK1;RAC1
Elsevier_Pathway_Collection	Proteins with Altered Expression in Cancer Metabolic Reprogramming	4/85	3.983845e-02	4.349486e-01	0	0	3.250808e+00	1.047710e+01	CASP3;ENO1;HK2;CD44
Elsevier_Pathway_Collection	Scavenger Receptor OLR1 in Inflammation Related Endothelial Dysfunction	3/51	4.171691e-02	4.493024e-01	0	0	4.107441e+00	1.304872e+01	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	CHRM1/2/3 -> Vascular Motility	2/22	4.304023e-02	4.513560e-01	0	0	6.559333e+00	2.063317e+01	CALD1;MAPK1
Elsevier_Pathway_Collection	SIRT2 Signaling in Aging	2/22	4.304023e-02	4.513560e-01	0	0	6.559333e+00	2.063317e+01	TUBA1C;TUBA1B
Elsevier_Pathway_Collection	EGFR Signaling	3/52	4.379277e-02	4.532836e-01	0	0	4.023411e+00	1.258638e+01	RPS6;MAPK1;RAC1
Elsevier_Pathway_Collection	Neutrophil Activation via LTB4/Polyisoprenyl Phosphate Signaling	2/23	4.667966e-02	4.769704e-01	0	0	6.246667e+00	1.914258e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Ovarian Cancer	5/130	4.745878e-02	4.787930e-01	0	0	2.636094e+00	8.034535e+00	SMARCC1;SMARCD2;SMARCC2;CASP3;MAPK1
Elsevier_Pathway_Collection	Neutrophil Chemotaxis	3/56	5.259875e-02	4.863797e-01	0	0	3.719000e+00	1.095269e+01	CFL1;MAPK1;RAC1
Elsevier_Pathway_Collection	Hyaluronic Acid, CD44 and HMMR in Cancer Cell Invasion and Survival	3/56	5.259875e-02	4.863797e-01	0	0	3.719000e+00	1.095269e+01	MAPK1;RAC1;CD44
Elsevier_Pathway_Collection	ADRA2C/ADRB2 -> Vasoconstriction	2/25	5.427932e-02	4.863797e-01	0	0	5.702899e+00	1.661603e+01	CALD1;MAPK1
Elsevier_Pathway_Collection	Proteins Involved in Frontotemporal Dementia	2/25	5.427932e-02	4.863797e-01	0	0	5.702899e+00	1.661603e+01	FUS;CHMP2B
Elsevier_Pathway_Collection	MTOR/TORC in Cancer Cell Motility and Invasion	2/25	5.427932e-02	4.863797e-01	0	0	5.702899e+00	1.661603e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	AGTR1 -> ARRB1/ARRB2 Signaling	2/25	5.427932e-02	4.863797e-01	0	0	5.702899e+00	1.661603e+01	CFL1;MAPK1
Elsevier_Pathway_Collection	Angiogenesis in Endometriosis	3/57	5.492368e-02	4.863797e-01	0	0	3.649944e+00	1.059145e+01	RPS6;MAPK1;RAC1
Elsevier_Pathway_Collection	beta-Cell Destruction through Cytokines in Diabetes Mellitus	3/57	5.492368e-02	4.863797e-01	0	0	3.649944e+00	1.059145e+01	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	CFTR Facilitates Oxidative Stress in Airway Epithelium in CF	3/57	5.492368e-02	4.863797e-01	0	0	3.649944e+00	1.059145e+01	GSS;RAC1;PTMA
Elsevier_Pathway_Collection	Genes with Mutations Associated with Retinitis Pigmentosa	3/57	5.492368e-02	4.863797e-01	0	0	3.649944e+00	1.059145e+01	PRPF3;SNRNP200;PRPF8
Elsevier_Pathway_Collection	Synovial Fibroblast Proliferation in Rheumatoid Arthritis	3/57	5.492368e-02	4.863797e-01	0	0	3.649944e+00	1.059145e+01	CFL1;MAPK1;ACTN4
Elsevier_Pathway_Collection	VEGF Signaling	3/58	5.729703e-02	5.018212e-01	0	0	3.583399e+00	1.024675e+01	RPS6;MAPK1;RAC1
Elsevier_Pathway_Collection	Ketogenic Diet Mechanism (Hypothesis)	2/27	6.228003e-02	5.280551e-01	0	0	5.246133e+00	1.456387e+01	RPS6;APPL1
Elsevier_Pathway_Collection	MIF Role in Cholesteatoma	2/27	6.228003e-02	5.280551e-01	0	0	5.246133e+00	1.456387e+01	MAPK1;CD44
Elsevier_Pathway_Collection	FcIgER -> ELK-SRF Signaling	2/27	6.228003e-02	5.280551e-01	0	0	5.246133e+00	1.456387e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Histone Methylation	2/28	6.642112e-02	5.460910e-01	0	0	5.044103e+00	1.367830e+01	HDAC2;RBBP4
Elsevier_Pathway_Collection	Androgen Receptor non-Genomic Signaling	2/28	6.642112e-02	5.460910e-01	0	0	5.044103e+00	1.367830e+01	RPS6;MAPK1
Elsevier_Pathway_Collection	TGF-beta Signaling	3/62	6.726412e-02	5.460910e-01	0	0	3.339777e+00	9.014486e+00	RPS6;MAPK1;RAC1
Elsevier_Pathway_Collection	Natural Killer Cell Activation through ITAM-Containing Receptors	3/63	6.987155e-02	5.460910e-01	0	0	3.283946e+00	8.738899e+00	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	RAS/RAF/MAPK Signaling Activation in Cancer	2/29	7.065108e-02	5.460910e-01	0	0	4.857037e+00	1.287116e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	GDNF -> HSF1 Signaling	2/29	7.065108e-02	5.460910e-01	0	0	4.857037e+00	1.287116e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	NURF in Chromatin Remodeling	1/5	7.326090e-02	5.460910e-01	0	0	1.635714e+01	4.275313e+01	RBBP4
Elsevier_Pathway_Collection	Proteins with Altered Expression in Muscular Dystrophy, Facioscapulohumeral	1/5	7.326090e-02	5.460910e-01	0	0	1.635714e+01	4.275313e+01	FRG1
Elsevier_Pathway_Collection	Proteins Involved in Glioma	8/290	7.395884e-02	5.460910e-01	0	0	1.873498e+00	4.879052e+00	PTBP1;HSP90AA1;CASP3;MAPK1;RAC1;CD44;RTN4;MTDH
Elsevier_Pathway_Collection	Adherens Junction Assembly (Cadherins)	2/30	7.496630e-02	5.460910e-01	0	0	4.683333e+00	1.213319e+01	CTNND1;RAC1
Elsevier_Pathway_Collection	Intraflagellar Transport: BBSome Interaction	2/30	7.496630e-02	5.460910e-01	0	0	4.683333e+00	1.213319e+01	TUBB;RAB8A
Elsevier_Pathway_Collection	Toll-like Receptor Independent Sterile Inflammation	3/66	7.796203e-02	5.460910e-01	0	0	3.127090e+00	7.978875e+00	MAPK1;RAC1;CD44
Elsevier_Pathway_Collection	Macrophage M2-Related Phagocytosis	2/31	7.936326e-02	5.460910e-01	0	0	4.521609e+00	1.145649e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	ER Stress (Unfolded Protein Response)	2/31	7.936326e-02	5.460910e-01	0	0	4.521609e+00	1.145649e+01	HSP90AA1;CASP3
Elsevier_Pathway_Collection	AngiopoietinR -> AP-1 Signaling	2/31	7.936326e-02	5.460910e-01	0	0	4.521609e+00	1.145649e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	CD38/CD3 -> JUN/FOS/NF-kB Signaling in T-cell Proliferation	2/31	7.936326e-02	5.460910e-01	0	0	4.521609e+00	1.145649e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Endothelial Cell Dysfunction in Pulmonary Hypertension	3/67	8.074620e-02	5.460910e-01	0	0	3.078073e+00	7.745799e+00	CFL1;MAPK1;RAC1
Elsevier_Pathway_Collection	Proteins Involved in Medulloblastoma	3/68	8.357299e-02	5.460910e-01	0	0	3.030563e+00	7.521964e+00	HSP90AA1;MAPK1;RAC1
Elsevier_Pathway_Collection	Sertoli Cells Dysfunction Causes Male Infertility	2/32	8.383853e-02	5.460910e-01	0	0	4.370667e+00	1.083428e+01	TJP1;MAPK1
Elsevier_Pathway_Collection	Vitamin D and Folate in Multiple Sclerosis	1/6	8.725813e-02	5.460910e-01	0	0	1.308505e+01	3.191293e+01	TYMS
Elsevier_Pathway_Collection	Genes with Mutations Associated with Frontotemporal Dementia	1/6	8.725813e-02	5.460910e-01	0	0	1.308505e+01	3.191293e+01	CHMP2B
Elsevier_Pathway_Collection	Cocaine Induced Hepatotoxicity	1/6	8.725813e-02	5.460910e-01	0	0	1.308505e+01	3.191293e+01	CASP3
Elsevier_Pathway_Collection	IGF1R -> ARRB1/ERK1/3 Signaling	1/6	8.725813e-02	5.460910e-01	0	0	1.308505e+01	3.191293e+01	MAPK1
Elsevier_Pathway_Collection	IGF1 Role in Muscle Hypertrophy	2/33	8.838875e-02	5.460910e-01	0	0	4.229462e+00	1.026072e+01	RPS6;MAPK1
Elsevier_Pathway_Collection	EphrinB -> MAPK/JUN/FOS Signaling	2/33	8.838875e-02	5.460910e-01	0	0	4.229462e+00	1.026072e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Ras Signaling	2/33	8.838875e-02	5.460910e-01	0	0	4.229462e+00	1.026072e+01	MAPK1;RAC1
Elsevier_Pathway_Collection	Proteins Involved in Myocardial Ischemia	7/252	8.850248e-02	5.460910e-01	0	0	1.884068e+00	4.568346e+00	HSP90AA1;CASP3;MAPK1;BAZ1B;HSPG2;PPIA;ATP5MF
Elsevier_Pathway_Collection	Insulin Synthesis in beta-Cell	2/34	9.301067e-02	5.460910e-01	0	0	4.097083e+00	9.730741e+00	PTBP1;MAPK1
Elsevier_Pathway_Collection	mTOR Signaling Activation by Taste Sensor Receptors (Rodent Model)	2/34	9.301067e-02	5.460910e-01	0	0	4.097083e+00	9.730741e+00	RPS6;MAPK1
Elsevier_Pathway_Collection	CCR5 Signaling in Macrophages	2/34	9.301067e-02	5.460910e-01	0	0	4.097083e+00	9.730741e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Preconditioning Ischemia	2/35	9.770109e-02	5.460910e-01	0	0	3.972727e+00	9.239938e+00	GYS1;HK2
Elsevier_Pathway_Collection	TGFB Signaling activation by Blocking of Tumor Suppressors	3/73	9.832325e-02	5.460910e-01	0	0	2.813378e+00	6.525615e+00	RPS6;MAPK1;RAC1
Elsevier_Pathway_Collection	Immunoglobulin Class-Switch Recombination via Classical non-Homologous End-Joining	1/7	1.010446e-01	5.460910e-01	0	0	1.090365e+01	2.499328e+01	MDC1
Elsevier_Pathway_Collection	Folate Cycle and Homocysteine Overproduction	1/7	1.010446e-01	5.460910e-01	0	0	1.090365e+01	2.499328e+01	TYMS
Elsevier_Pathway_Collection	Omega-3-Fatty Acid Metabolism	1/7	1.010446e-01	5.460910e-01	0	0	1.090365e+01	2.499328e+01	HSD17B12
Elsevier_Pathway_Collection	TNFRSF6 -> FOXO3A Signaling	1/7	1.010446e-01	5.460910e-01	0	0	1.090365e+01	2.499328e+01	CASP3
Elsevier_Pathway_Collection	VEGFR -> CTNND Signaling	1/7	1.010446e-01	5.460910e-01	0	0	1.090365e+01	2.499328e+01	CTNND1
Elsevier_Pathway_Collection	Dopamine Receptors Signaling	2/36	1.024569e-01	5.460910e-01	0	0	3.855686e+00	8.784460e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Lipoxin A4/FPR2-Related Neutrophil Depression	2/36	1.024569e-01	5.460910e-01	0	0	3.855686e+00	8.784460e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Norepinephrine Release Regulation	2/36	1.024569e-01	5.460910e-01	0	0	3.855686e+00	8.784460e+00	MAPK1;VAMP2
Elsevier_Pathway_Collection	Thyroid Hormones Common non-Genomic Effects in Hyperthyroidism	2/36	1.024569e-01	5.460910e-01	0	0	3.855686e+00	8.784460e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Lysophosphatidic Acid/LPARs Signaling	2/36	1.024569e-01	5.460910e-01	0	0	3.855686e+00	8.784460e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Integrins in Cancer Cell Motility, Invasion and Survival	3/75	1.044984e-01	5.460910e-01	0	0	2.734950e+00	6.177114e+00	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	Vascular Endothelial Cell Permeability Activation	2/37	1.072751e-01	5.460910e-01	0	0	3.745333e+00	8.360927e+00	TJP1;RAC1
Elsevier_Pathway_Collection	Contraction Due Vasospasm	2/37	1.072751e-01	5.460910e-01	0	0	3.745333e+00	8.360927e+00	CALD1;MAPK1
Elsevier_Pathway_Collection	PDGFR -> AP-1/MYC Signaling	2/37	1.072751e-01	5.460910e-01	0	0	3.745333e+00	8.360927e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Metastatic Colorectal Cancer	4/121	1.110452e-01	5.460910e-01	0	0	2.246429e+00	4.937242e+00	HSP90AA1;CASP3;MAPK1;APPL1
Elsevier_Pathway_Collection	Blau Syndrome	2/38	1.121527e-01	5.460910e-01	0	0	3.641111e+00	7.966364e+00	RAC1;SUGT1
Elsevier_Pathway_Collection	EDN, NRG, NRTN, and GDNF/RET Signaling in Hirschsprung Disease	2/38	1.121527e-01	5.460910e-01	0	0	3.641111e+00	7.966364e+00	CFL1;MAPK1
Elsevier_Pathway_Collection	TNF and IL1B Induce Metalloproteinase Synthesis in Osteoarthritis	2/38	1.121527e-01	5.460910e-01	0	0	3.641111e+00	7.966364e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	HGFR -> AP-1/CREB/MYC Signaling	2/38	1.121527e-01	5.460910e-01	0	0	3.641111e+00	7.966364e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Vitiligo	3/78	1.140384e-01	5.460910e-01	0	0	2.625151e+00	5.699780e+00	CASP3;MAPK1;RAC1
Elsevier_Pathway_Collection	non-Genomic Rapid Actions of Vitamin D in Vitamin D Biology	1/8	1.146236e-01	5.460910e-01	0	0	9.345515e+00	2.024333e+01	MAPK1
Elsevier_Pathway_Collection	Glucocorticoid Resistance	1/8	1.146236e-01	5.460910e-01	0	0	9.345515e+00	2.024333e+01	HDAC2
Elsevier_Pathway_Collection	HPV E4 Contribution to Life Cycle of Virus and Cell	1/8	1.146236e-01	5.460910e-01	0	0	9.345515e+00	2.024333e+01	MAPK1
Elsevier_Pathway_Collection	Proteins Involved in Epilepsy	7/270	1.158390e-01	5.460910e-01	0	0	1.753496e+00	3.779755e+00	LETM1;TSFM;DPYSL2;CASP3;MAPK1;RAC1;ALDH7A1
Elsevier_Pathway_Collection	DRD2 Expression Targets	2/39	1.170869e-01	5.460910e-01	0	0	3.542523e+00	7.598140e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	Cell Cycle Dysregulation in Melanoma	2/39	1.170869e-01	5.460910e-01	0	0	3.542523e+00	7.598140e+00	RPS6;MAPK1
Elsevier_Pathway_Collection	VEGFA in Neovascular Glaucoma	2/39	1.170869e-01	5.460910e-01	0	0	3.542523e+00	7.598140e+00	MAPK1;RAC1
Elsevier_Pathway_Collection	CD38/CD19 -> JUN/FOS/NF-kB Signaling in B-cell Proliferation	2/39	1.170869e-01	5.460910e-01	0	0	3.542523e+00	7.598140e+00	MAPK1;RAC1
