Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Eukaryotic Translation Termination R-HSA-72764	3/90	6.456202e-03	9.894784e-02	0	0	8.441464e+00	4.256789e+01	TRMT112;RPL23;RPLP1
Reactome_2022	mRNA Capping R-HSA-72086	2/29	6.574607e-03	9.894784e-02	0	0	1.796658e+01	9.027379e+01	ERCC2;GTF2F1
Reactome_2022	Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	3/93	7.067565e-03	1.013018e-01	0	0	8.158848e+00	4.040457e+01	AHCTF1;KIF2A;MAD1L1
Reactome_2022	Mitotic Prometaphase R-HSA-68877	4/186	7.839637e-03	1.018336e-01	0	0	5.421429e+00	2.628614e+01	AHCTF1;KIF2A;DCTN3;MAD1L1
Reactome_2022	EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025	3/97	7.934542e-03	1.018336e-01	0	0	7.810087e+00	3.777372e+01	AHCTF1;KIF2A;MAD1L1
Reactome_2022	Formation Of A Pool Of Free 40S Subunits R-HSA-72689	3/98	8.160642e-03	1.018336e-01	0	0	7.727485e+00	3.715709e+01	RPL23;RPLP1;EIF3H
Reactome_2022	Formation Of Early Elongation Complex R-HSA-113418	2/33	8.457944e-03	1.018336e-01	0	0	1.564516e+01	7.466887e+01	ERCC2;GTF2F1
Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046	2/35	9.479678e-03	1.038249e-01	0	0	1.469549e+01	6.846049e+01	BRF1;POLR3C
Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	2/36	1.001015e-02	1.038249e-01	0	0	1.426255e+01	6.566702e+01	DBI;ACADS
Reactome_2022	Resolution Of Sister Chromatid Cohesion R-HSA-2500257	3/106	1.010630e-02	1.038249e-01	0	0	7.124416e+00	3.273381e+01	AHCTF1;KIF2A;MAD1L1
Reactome_2022	Phase II - Conjugation Of Compounds R-HSA-156580	3/107	1.036680e-02	1.038249e-01	0	0	7.055556e+00	3.223787e+01	TRMT112;BPNT2;BPNT1
Reactome_2022	L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827	3/108	1.063119e-02	1.038249e-01	0	0	6.988007e+00	3.175325e+01	RPL23;RPLP1;EIF3H
Reactome_2022	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	3/109	1.089946e-02	1.038249e-01	0	0	6.921733e+00	3.127960e+01	RPL23;RPLP1;EIF3H
Reactome_2022	Mitotic Spindle Checkpoint R-HSA-69618	3/110	1.117164e-02	1.038249e-01	0	0	6.856698e+00	3.081659e+01	AHCTF1;KIF2A;MAD1L1
Reactome_2022	Golgi-to-ER Retrograde Transport R-HSA-8856688	3/112	1.172773e-02	1.038249e-01	0	0	6.730207e+00	2.992115e+01	KIF2A;DCTN3;NAPG
Reactome_2022	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	3/112	1.172773e-02	1.038249e-01	0	0	6.730207e+00	2.992115e+01	RPL23;RPLP1;CASC3
Reactome_2022	RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476	2/40	1.226004e-02	1.054364e-01	0	0	1.275866e+01	5.615611e+01	BRF1;POLR3C
Reactome_2022	Cap-dependent Translation Initiation R-HSA-72737	3/116	1.288714e-02	1.054738e-01	0	0	6.490659e+00	2.824426e+01	RPL23;RPLP1;EIF3H
Reactome_2022	Membrane Trafficking R-HSA-199991	7/599	1.296521e-02	1.054738e-01	0	0	2.967445e+00	1.289499e+01	BLOC1S6;KIF2A;DCTN3;GOLIM4;VPS45;EPN1;NAPG
Reactome_2022	RHO GTPases Activate Formins R-HSA-5663220	3/119	1.379829e-02	1.086586e-01	0	0	6.321839e+00	2.707777e+01	AHCTF1;KIF2A;MAD1L1
Reactome_2022	Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200	2/43	1.407869e-02	1.086586e-01	0	0	1.182332e+01	5.040391e+01	ERCC2;GTF2F1
Reactome_2022	Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152	2/45	1.535192e-02	1.155232e-01	0	0	1.127226e+01	4.707877e+01	ERCC2;GTF2F1
Reactome_2022	HIV Transcription Initiation R-HSA-167161	2/46	1.600645e-02	1.175108e-01	0	0	1.101552e+01	4.554657e+01	ERCC2;GTF2F1
Reactome_2022	Viral Messenger RNA Synthesis R-HSA-168325	2/47	1.667277e-02	1.194882e-01	0	0	1.077019e+01	4.409292e+01	BLOC1S6;GTF2F1
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	7/637	1.761109e-02	1.232777e-01	0	0	2.782973e+00	1.124106e+01	BLOC1S6;KIF2A;DCTN3;GOLIM4;VPS45;EPN1;NAPG
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	7/644	1.858083e-02	1.271098e-01	0	0	2.751391e+00	1.096601e+01	AHCTF1;ABCD3;KIF2A;ARHGAP1;GOPC;MAD1L1;SRRM1
Reactome_2022	Fructose Catabolism R-HSA-70350	1/5	2.082625e-02	1.286196e-01	0	0	5.997590e+01	2.321992e+02	TKFC
Reactome_2022	Beta Oxidation Of butanoyl-CoA To acetyl-CoA R-HSA-77352	1/5	2.082625e-02	1.286196e-01	0	0	5.997590e+01	2.321992e+02	ACADS
Reactome_2022	Beta Oxidation Of hexanoyl-CoA To butanoyl-CoA R-HSA-77350	1/5	2.082625e-02	1.286196e-01	0	0	5.997590e+01	2.321992e+02	ACADS
Reactome_2022	vRNP Assembly R-HSA-192905	1/5	2.082625e-02	1.286196e-01	0	0	5.997590e+01	2.321992e+02	BLOC1S6
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	7/660	2.093807e-02	1.286196e-01	0	0	2.681749e+00	1.036814e+01	AHCTF1;ABCD3;KIF2A;ARHGAP1;GOPC;MAD1L1;SRRM1
Reactome_2022	Virus Assembly And Release R-HSA-168268	1/6	2.493979e-02	1.471937e-01	0	0	4.797831e+01	1.771019e+02	BLOC1S6
Reactome_2022	Entry Of Influenza Virion Into Host Cell Via Endocytosis R-HSA-168275	1/6	2.493979e-02	1.471937e-01	0	0	4.797831e+01	1.771019e+02	BLOC1S6
Reactome_2022	RHOQ GTPase Cycle R-HSA-9013406	2/59	2.555004e-02	1.478954e-01	0	0	8.497647e+00	3.116186e+01	ARHGAP1;GOPC
Reactome_2022	RHO GTPase Effectors R-HSA-195258	4/269	2.671786e-02	1.515063e-01	0	0	3.707736e+00	1.343099e+01	AHCTF1;KIF2A;GOPC;MAD1L1
Reactome_2022	Signaling By FGFR In Disease R-HSA-1226099	2/61	2.718052e-02	1.515063e-01	0	0	8.208764e+00	2.959468e+01	TRIM24;GTF2F1
Reactome_2022	TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648	2/62	2.801118e-02	1.532976e-01	0	0	8.071545e+00	2.885700e+01	ERCC2;GTF2F1
Reactome_2022	Fructose Metabolism R-HSA-5652084	1/7	2.903626e-02	1.533318e-01	0	0	3.997992e+01	1.414973e+02	TKFC
Reactome_2022	Activation Of RAC1 Downstream Of NMDARs R-HSA-9619229	1/7	2.903626e-02	1.533318e-01	0	0	3.997992e+01	1.414973e+02	CAMK1
Reactome_2022	Protein Localization R-HSA-9609507	3/164	3.182276e-02	1.651491e-01	0	0	4.544513e+00	1.566754e+01	ABCD3;TIMM23;IDE
Reactome_2022	Transport Of Fatty Acids R-HSA-804914	1/8	3.311572e-02	1.671341e-01	0	0	3.426678e+01	1.167725e+02	SLC27A4
Reactome_2022	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	3/167	3.331578e-02	1.671341e-01	0	0	4.460705e+00	1.517409e+01	RPL23;RPLP1;CASC3
Reactome_2022	Transcription Of HIV Genome R-HSA-167172	2/69	3.410442e-02	1.682857e-01	0	0	7.225701e+00	2.441079e+01	ERCC2;GTF2F1
Reactome_2022	Separation Of Sister Chromatids R-HSA-2467813	3/170	3.484486e-02	1.691662e-01	0	0	4.379907e+00	1.470269e+01	AHCTF1;KIF2A;MAD1L1
Reactome_2022	RHOC GTPase Cycle R-HSA-9013106	2/73	3.779680e-02	1.805847e-01	0	0	6.817245e+00	2.233010e+01	ABCD3;ARHGAP1
Reactome_2022	Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236	2/74	3.874289e-02	1.822126e-01	0	0	6.722222e+00	2.185265e+01	CASC3;SRRM1
Reactome_2022	COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434	2/78	4.261647e-02	1.973470e-01	0	0	6.367137e+00	2.009159e+01	KIF2A;NAPG
Reactome_2022	COPI-mediated Anterograde Transport R-HSA-6807878	2/80	4.460555e-02	1.978598e-01	0	0	6.203252e+00	1.929147e+01	DCTN3;NAPG
Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	1/11	4.525277e-02	1.978598e-01	0	0	2.398313e+01	7.423958e+01	ACADS
Reactome_2022	SARS-CoV-2 Modulates Autophagy R-HSA-9754560	1/11	4.525277e-02	1.978598e-01	0	0	2.398313e+01	7.423958e+01	VPS45
Reactome_2022	rRNA Processing In Nucleus And Cytosol R-HSA-8868773	3/189	4.535657e-02	1.978598e-01	0	0	3.928714e+00	1.215230e+01	TRMT112;RPL23;RPLP1
Reactome_2022	Transport Of Mature Transcript To Cytoplasm R-HSA-72202	2/83	4.765255e-02	2.049060e-01	0	0	5.972599e+00	1.817951e+01	CASC3;SRRM1
Reactome_2022	Infectious Disease R-HSA-5663205	8/961	4.851872e-02	2.056920e-01	0	0	2.094549e+00	6.337698e+00	BLOC1S6;TKFC;RPL23;RPLP1;ERCC2;SUGT1;VPS45;GTF2F1
Reactome_2022	Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830	1/12	4.926491e-02	2.059547e-01	0	0	2.180175e+01	6.563512e+01	ERCC2
Reactome_2022	Peptide Chain Elongation R-HSA-156902	2/86	5.077354e-02	2.064947e-01	0	0	5.758420e+00	1.716228e+01	RPL23;RPLP1
Reactome_2022	Metabolism Of Proteins R-HSA-392499	13/1890	5.125612e-02	2.064947e-01	0	0	1.759678e+00	5.227863e+00	USP24;MRPS14;RPL23;RPLP1;DCTN3;LAMC1;IDE;DOHH;NAPG;DDA1;TRMT112;EIF3H;EARS2
Reactome_2022	rRNA Processing R-HSA-72312	3/199	5.145216e-02	2.064947e-01	0	0	3.726379e+00	1.105655e+01	TRMT112;RPL23;RPLP1
Reactome_2022	Apoptosis Induced DNA Fragmentation R-HSA-140342	1/13	5.326038e-02	2.081997e-01	0	0	1.998394e+01	5.860414e+01	HMGB2
Reactome_2022	Glutamate And Glutamine Metabolism R-HSA-8964539	1/13	5.326038e-02	2.081997e-01	0	0	1.998394e+01	5.860414e+01	PYCR1
Reactome_2022	Selenocysteine Synthesis R-HSA-2408557	2/90	5.504601e-02	2.097323e-01	0	0	5.495565e+00	1.593486e+01	RPL23;RPLP1
Reactome_2022	Eukaryotic Translation Elongation R-HSA-156842	2/90	5.504601e-02	2.097323e-01	0	0	5.495565e+00	1.593486e+01	RPL23;RPLP1
Reactome_2022	Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	2/92	5.722838e-02	2.100651e-01	0	0	5.372900e+00	1.537028e+01	RPL23;RPLP1
Reactome_2022	Repression Of WNT Target Genes R-HSA-4641265	1/14	5.723927e-02	2.100651e-01	0	0	1.844578e+01	5.276444e+01	TLE3
Reactome_2022	Methylation R-HSA-156581	1/14	5.723927e-02	2.100651e-01	0	0	1.844578e+01	5.276444e+01	TRMT112
Reactome_2022	Signaling By ROBO Receptors R-HSA-376176	3/209	5.792493e-02	2.100651e-01	0	0	3.543689e+00	1.009458e+01	RPL23;RPLP1;CASC3
Reactome_2022	Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012	2/98	6.395230e-02	2.268639e-01	0	0	5.035569e+00	1.384589e+01	RPL23;RPLP1
Reactome_2022	Biological Oxidations R-HSA-211859	3/218	6.406457e-02	2.268639e-01	0	0	3.393798e+00	9.325696e+00	TRMT112;BPNT2;BPNT1
Reactome_2022	NLRP3 Inflammasome R-HSA-844456	1/16	6.514753e-02	2.280164e-01	0	0	1.598474e+01	4.365593e+01	SUGT1
Reactome_2022	RNA Polymerase III Chain Elongation R-HSA-73780	1/17	6.907705e-02	2.336201e-01	0	0	1.498494e+01	4.004774e+01	POLR3C
Reactome_2022	MET Activates PTK2 Signaling R-HSA-8874081	1/17	6.907705e-02	2.336201e-01	0	0	1.498494e+01	4.004774e+01	LAMC1
Reactome_2022	Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	1/17	6.907705e-02	2.336201e-01	0	0	1.498494e+01	4.004774e+01	TRIM24
Reactome_2022	MHC Class II Antigen Presentation R-HSA-2132295	2/104	7.092823e-02	2.372155e-01	0	0	4.737924e+00	1.253696e+01	KIF2A;DCTN3
Reactome_2022	tRNA Processing R-HSA-72306	2/105	7.211422e-02	2.382844e-01	0	0	4.691688e+00	1.233681e+01	TRMT112;CSTF2
Reactome_2022	ABC Transporters In Lipid Homeostasis R-HSA-1369062	1/18	7.299024e-02	2.382844e-01	0	0	1.410276e+01	3.691299e+01	ABCD3
Reactome_2022	Mitotic Anaphase R-HSA-68882	3/232	7.418683e-02	2.382844e-01	0	0	3.184053e+00	8.282259e+00	AHCTF1;KIF2A;MAD1L1
Reactome_2022	Mitotic Metaphase And Anaphase R-HSA-2555396	3/233	7.493576e-02	2.382844e-01	0	0	3.170048e+00	8.213988e+00	AHCTF1;KIF2A;MAD1L1
Reactome_2022	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	2/108	7.571072e-02	2.382844e-01	0	0	4.558214e+00	1.176400e+01	RPL23;RPLP1
Reactome_2022	M Phase R-HSA-68886	4/380	7.599770e-02	2.382844e-01	0	0	2.598404e+00	6.696223e+00	AHCTF1;KIF2A;DCTN3;MAD1L1
Reactome_2022	Signaling By FGFR2 IIIa TM R-HSA-8851708	1/19	7.688718e-02	2.385881e-01	0	0	1.331861e+01	3.416777e+01	GTF2F1
Reactome_2022	Processing Of Intronless Pre-mRNAs R-HSA-77595	1/20	8.076794e-02	2.455672e-01	0	0	1.261699e+01	3.174657e+01	CSTF2
Reactome_2022	Class I Peroxisomal Membrane Protein Import R-HSA-9603798	1/20	8.076794e-02	2.455672e-01	0	0	1.261699e+01	3.174657e+01	ABCD3
Reactome_2022	Selenoamino Acid Metabolism R-HSA-2408522	2/114	8.307050e-02	2.472795e-01	0	0	4.312718e+00	1.073032e+01	RPL23;RPLP1
Reactome_2022	Inflammasomes R-HSA-622312	1/21	8.463257e-02	2.472795e-01	0	0	1.198554e+01	2.959753e+01	SUGT1
Reactome_2022	Mitochondrial tRNA Aminoacylation R-HSA-379726	1/21	8.463257e-02	2.472795e-01	0	0	1.198554e+01	2.959753e+01	EARS2
Reactome_2022	Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324	1/21	8.463257e-02	2.472795e-01	0	0	1.198554e+01	2.959753e+01	CAMK1
Reactome_2022	Metabolism R-HSA-1430728	13/2049	8.543875e-02	2.472795e-01	0	0	1.607958e+00	3.955506e+00	RPL23;RPLP1;PYCR1;DBI;TRMT112;TKFC;ERCC2;OSBP;CPNE1;CMPK1;BPNT2;BPNT1;ACADS
Reactome_2022	RNA Polymerase III Transcription Termination R-HSA-73980	1/22	8.848114e-02	2.503282e-01	0	0	1.141423e+01	2.767911e+01	POLR3C
Reactome_2022	Laminin Interactions R-HSA-3000157	1/22	8.848114e-02	2.503282e-01	0	0	1.141423e+01	2.767911e+01	LAMC1
Reactome_2022	Estrogen-dependent Gene Expression R-HSA-9018519	2/119	8.936444e-02	2.503282e-01	0	0	4.127371e+00	9.967735e+00	TLE3;GTF2F1
Reactome_2022	Abortive Elongation Of HIV-1 Transcript In Absence Of Tat R-HSA-167242	1/23	9.231373e-02	2.503282e-01	0	0	1.089485e+01	2.595766e+01	GTF2F1
Reactome_2022	RHOBTB1 GTPase Cycle R-HSA-9013422	1/23	9.231373e-02	2.503282e-01	0	0	1.089485e+01	2.595766e+01	SRRM1
Reactome_2022	RHOBTB2 GTPase Cycle R-HSA-9013418	1/23	9.231373e-02	2.503282e-01	0	0	1.089485e+01	2.595766e+01	SRRM1
Reactome_2022	Miscellaneous Transport And Binding Events R-HSA-5223345	1/23	9.231373e-02	2.503282e-01	0	0	1.089485e+01	2.595766e+01	BPNT1
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	1/25	9.993120e-02	2.661884e-01	0	0	9.985944e+00	2.300036e+01	SUGT1
Reactome_2022	Deadenylation Of mRNA R-HSA-429947	1/25	9.993120e-02	2.661884e-01	0	0	9.985944e+00	2.300036e+01	PAIP1
Reactome_2022	FGFR2 Alternative Splicing R-HSA-6803529	1/26	1.037162e-01	2.738472e-01	0	0	9.586024e+00	2.172286e+01	GTF2F1
Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	3/271	1.057845e-01	2.747014e-01	0	0	2.715312e+00	6.099546e+00	AHCTF1;KIF2A;MAD1L1
Reactome_2022	Postmitotic Nuclear Pore Complex (NPC) Reformation R-HSA-9615933	1/27	1.074855e-01	2.747014e-01	0	0	9.216867e+00	2.055729e+01	AHCTF1
Reactome_2022	RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	1/27	1.074855e-01	2.747014e-01	0	0	9.216867e+00	2.055729e+01	POLR3C
Reactome_2022	ER To Golgi Anterograde Transport R-HSA-199977	2/133	1.076903e-01	2.747014e-01	0	0	3.683672e+00	8.209048e+00	DCTN3;NAPG
Reactome_2022	Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943	1/28	1.112391e-01	2.756862e-01	0	0	8.875056e+00	1.949027e+01	CMPK1
Reactome_2022	MET Promotes Cell Motility R-HSA-8875878	1/28	1.112391e-01	2.756862e-01	0	0	8.875056e+00	1.949027e+01	LAMC1
Reactome_2022	Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231	2/136	1.117399e-01	2.756862e-01	0	0	3.600655e+00	7.891129e+00	KIF2A;VPS45
Reactome_2022	Late Phase Of HIV Life Cycle R-HSA-162599	2/136	1.117399e-01	2.756862e-01	0	0	3.600655e+00	7.891129e+00	ERCC2;GTF2F1
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	4/441	1.146878e-01	2.768650e-01	0	0	2.228719e+00	4.826382e+00	ABCD3;ARHGAP1;GOPC;SRRM1
Reactome_2022	Processing Of Capped Intronless Pre-mRNA R-HSA-75067	1/29	1.149771e-01	2.768650e-01	0	0	8.557659e+00	1.851040e+01	CSTF2
Reactome_2022	EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665	1/29	1.149771e-01	2.768650e-01	0	0	8.557659e+00	1.851040e+01	LAMC1
Reactome_2022	RNA Polymerase I Transcription Termination R-HSA-73863	1/30	1.186996e-01	2.813275e-01	0	0	8.262152e+00	1.760796e+01	ERCC2
Reactome_2022	FGFR1 Mutant Receptor Activation R-HSA-1839124	1/30	1.186996e-01	2.813275e-01	0	0	8.262152e+00	1.760796e+01	TRIM24
Reactome_2022	Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238	1/31	1.224067e-01	2.856155e-01	0	0	7.986345e+00	1.677457e+01	GTF2F1
Reactome_2022	EGFR Downregulation R-HSA-182971	1/31	1.224067e-01	2.856155e-01	0	0	7.986345e+00	1.677457e+01	EPN1
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	2/147	1.269154e-01	2.937002e-01	0	0	3.325652e+00	6.864925e+00	ABCD3;ARHGAP1
Reactome_2022	HIV Life Cycle R-HSA-162587	2/149	1.297257e-01	2.937002e-01	0	0	3.280073e+00	6.699001e+00	ERCC2;GTF2F1
Reactome_2022	FGFR2 Mutant Receptor Activation R-HSA-1839126	1/33	1.297745e-01	2.937002e-01	0	0	7.486446e+00	1.528700e+01	GTF2F1
Reactome_2022	HIV Elongation Arrest And Recovery R-HSA-167287	1/33	1.297745e-01	2.937002e-01	0	0	7.486446e+00	1.528700e+01	GTF2F1
Reactome_2022	Synthesis Of Bile Acids And Bile Salts R-HSA-192105	1/34	1.334355e-01	2.947247e-01	0	0	7.259219e+00	1.462106e+01	OSBP
Reactome_2022	COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436	1/34	1.334355e-01	2.947247e-01	0	0	7.259219e+00	1.462106e+01	DCTN3
Reactome_2022	Cellular Response To Starvation R-HSA-9711097	2/153	1.353899e-01	2.947247e-01	0	0	3.192538e+00	6.383788e+00	RPL23;RPLP1
Reactome_2022	Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271	1/35	1.370813e-01	2.947247e-01	0	0	7.045358e+00	1.400040e+01	BLOC1S6
Reactome_2022	RHOBTB GTPase Cycle R-HSA-9706574	1/35	1.370813e-01	2.947247e-01	0	0	7.045358e+00	1.400040e+01	SRRM1
Reactome_2022	RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243	1/35	1.370813e-01	2.947247e-01	0	0	7.045358e+00	1.400040e+01	ARID1A
Reactome_2022	NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333	1/35	1.370813e-01	2.947247e-01	0	0	7.045358e+00	1.400040e+01	BLOC1S6
Reactome_2022	Signaling By FGFR1 In Disease R-HSA-5655302	1/36	1.407119e-01	2.982695e-01	0	0	6.843718e+00	1.342081e+01	TRIM24
Reactome_2022	Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274	1/36	1.407119e-01	2.982695e-01	0	0	6.843718e+00	1.342081e+01	BLOC1S6
Reactome_2022	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	1/38	1.479279e-01	3.113727e-01	0	0	6.473136e+00	1.237036e+01	DCTN3
Reactome_2022	Transport To Golgi And Subsequent Modification R-HSA-948021	2/164	1.512400e-01	3.149445e-01	0	0	2.974104e+00	5.617748e+00	DCTN3;NAPG
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	9/1449	1.535237e-01	3.149445e-01	0	0	1.539667e+00	2.885182e+00	BRF1;POLR3C;ERCC2;CSTF2;CASC3;GTF2F1;ARID1A;SUPT6H;SRRM1
Reactome_2022	Dual Incision In GG-NER R-HSA-5696400	1/41	1.586397e-01	3.149445e-01	0	0	5.986747e+00	1.102232e+01	ERCC2
Reactome_2022	Non-integrin membrane-ECM Interactions R-HSA-3000171	1/41	1.586397e-01	3.149445e-01	0	0	5.986747e+00	1.102232e+01	LAMC1
Reactome_2022	Formation Of Incision Complex In GG-NER R-HSA-5696395	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	ERCC2
Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	DOHH
Reactome_2022	RHOF GTPase Cycle R-HSA-9035034	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	ARHGAP1
Reactome_2022	tRNA Aminoacylation R-HSA-379724	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	EARS2
Reactome_2022	tRNA Modification In Nucleus And Cytosol R-HSA-6782315	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	TRMT112
Reactome_2022	Kinesins R-HSA-983189	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	KIF2A
Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	TLE3
Reactome_2022	Signaling By FGFR2 In Disease R-HSA-5655253	1/42	1.621807e-01	3.149445e-01	0	0	5.840435e+00	1.062401e+01	GTF2F1
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	2/173	1.644704e-01	3.156822e-01	0	0	2.816289e+00	5.083470e+00	DBI;ACADS
