Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ETS1 ENCODE	1/156	1.714201e-01	5.683929e-01	0	0	5.559888e+00	9.805630e+00	PPAN
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	FOXP2 ENCODE	1/178	1.932002e-01	6.085806e-01	0	0	4.863424e+00	7.995608e+00	PPP1CC
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	FOSL2 ENCODE	1/196	2.106111e-01	6.318334e-01	0	0	4.410479e+00	6.870388e+00	S100A10
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ATF2 ENCODE	5/2852	2.508680e-01	6.802557e-01	0	0	1.583292e+00	2.189421e+00	TIMM10B;SCFD1;ETFDH;NUDT5;SNRPB
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	POU5F1 CHEA	1/261	2.705347e-01	6.802557e-01	0	0	3.296990e+00	4.310336e+00	MAPK4
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	MYC ENCODE	3/1515	2.720446e-01	6.802557e-01	0	0	1.744520e+00	2.270998e+00	PPAN;NUDT5;EXOSC2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BCL3 ENCODE	1/273	2.811100e-01	6.802557e-01	0	0	3.149616e+00	3.996893e+00	PPAN
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NFIC ENCODE	1/279	2.863423e-01	6.802557e-01	0	0	3.080701e+00	3.852623e+00	NUDT5
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PPARD CHEA	1/285	2.915382e-01	6.802557e-01	0	0	3.014697e+00	3.715868e+00	ETFDH
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TP53 CHEA	1/319	3.203034e-01	6.881560e-01	0	0	2.687722e+00	3.059936e+00	VAMP2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	YY1 CHEA	1/332	3.310033e-01	6.881560e-01	0	0	2.580454e+00	2.853020e+00	EXOSC2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	EZH2 ENCODE	1/338	3.358870e-01	6.881560e-01	0	0	2.533738e+00	2.764258e+00	MAPK4
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	E2F6 ENCODE	5/3245	3.479893e-01	6.881560e-01	0	0	1.359324e+00	1.434880e+00	GCSH;PM20D2;ZNF512;NUDT5;EXOSC2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SALL4 CHEA	1/355	3.495396e-01	6.881560e-01	0	0	2.409973e+00	2.533215e+00	PM20D2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	CTCF ENCODE	3/1790	3.650496e-01	6.969129e-01	0	0	1.454073e+00	1.465301e+00	ETFDH;SLIT3;MRPL23
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SIX5 ENCODE	2/1094	3.808353e-01	7.056654e-01	0	0	1.572095e+00	1.517682e+00	LMAN2;ETFDH
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SIN3A ENCODE	2/1131	3.969704e-01	7.145468e-01	0	0	1.517594e+00	1.402095e+00	IK;NUDT5
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SMC3 ENCODE	2/1181	4.185057e-01	7.192846e-01	0	0	1.449379e+00	1.262503e+00	SLIT3;MRPL23
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PBX3 ENCODE	2/1269	4.555507e-01	7.192846e-01	0	0	1.342398e+00	1.055458e+00	PPP1CC;LMAN2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZBTB7A ENCODE	3/2184	4.958206e-01	7.192846e-01	0	0	1.165586e+00	8.177064e-01	PPP1CC;ALDH2;MRPL23
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TCF7L2 ENCODE	1/583	5.085586e-01	7.192846e-01	0	0	1.448827e+00	9.796605e-01	S100A10
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SMAD4 CHEA	1/584	5.091660e-01	7.192846e-01	0	0	1.446267e+00	9.762032e-01	S100A10
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	CREB1 ENCODE	3/2238	5.129429e-01	7.192846e-01	0	0	1.133973e+00	7.570296e-01	TIMM10B;PPAN;ETFDH
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NANOG CHEA	1/595	5.158005e-01	7.192846e-01	0	0	1.418680e+00	9.392158e-01	MAPK4
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	USF1 ENCODE	2/1423	5.173215e-01	7.192846e-01	0	0	1.187064e+00	7.823830e-01	ETFDH;ZNF512
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	CREB1 CHEA	2/1444	5.254139e-01	7.192846e-01	0	0	1.168453e+00	7.519801e-01	PPAN;ZNF512
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	FOS ENCODE	1/637	5.403503e-01	7.192846e-01	0	0	1.322122e+00	8.138157e-01	LMAN2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	CHD1 ENCODE	1/655	5.505024e-01	7.192846e-01	0	0	1.284537e+00	7.667706e-01	PPP1CC
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	IRF3 ENCODE	1/663	5.549452e-01	7.192846e-01	0	0	1.268488e+00	7.469948e-01	LMAN2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SPI1 ENCODE	2/1540	5.613305e-01	7.192846e-01	0	0	1.089845e+00	6.293260e-01	IK;ZNF512
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZBTB33 ENCODE	1/702	5.760077e-01	7.192846e-01	0	0	1.195497e+00	6.594771e-01	NUDT5
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PML ENCODE	2/1596	5.814442e-01	7.192846e-01	0	0	1.048363e+00	5.684648e-01	SCFD1;SNRPB
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZNF384 ENCODE	1/730	5.905368e-01	7.192846e-01	0	0	1.147910e+00	6.046307e-01	SUZ12
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	UBTF ENCODE	2/1631	5.936953e-01	7.192846e-01	0	0	1.023885e+00	5.338426e-01	PPP1CC;SNRPB
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SUZ12 CHEA	2/1684	6.117738e-01	7.272029e-01	0	0	9.887580e-01	4.858683e-01	LIN7A;SLIT3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NRF1 ENCODE	2/1882	6.742414e-01	7.716706e-01	0	0	8.750484e-01	3.449153e-01	ETFDH;EXOSC2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZMIZ1 ENCODE	1/914	6.747988e-01	7.716706e-01	0	0	9.078051e-01	3.570767e-01	SCFD1
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	USF2 ENCODE	1/965	6.950375e-01	7.716706e-01	0	0	8.574779e-01	3.119414e-01	ZNF512
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SP2 ENCODE	1/994	7.060015e-01	7.716706e-01	0	0	8.311660e-01	2.893604e-01	LMAN2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TCF3 CHEA	1/1006	7.104269e-01	7.716706e-01	0	0	8.207225e-01	2.805962e-01	MAPK4
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SPI1 CHEA	1/1056	7.281886e-01	7.775573e-01	0	0	7.797651e-01	2.473378e-01	ZNF512
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	AR CHEA	1/1095	7.413130e-01	7.783786e-01	0	0	7.504173e-01	2.246242e-01	MAPK4
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	RAD21 ENCODE	1/1265	7.917591e-01	8.122565e-01	0	0	6.436434e-01	1.502895e-01	SLIT3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	RUNX1 CHEA	1/1294	7.993636e-01	8.122565e-01	0	0	6.282323e-01	1.406860e-01	S100A10
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TP63 CHEA	1/1399	8.247319e-01	8.247319e-01	0	0	5.777819e-01	1.113368e-01	SLIT3
