Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
huMAP	SVIL	1/7	1.702686e-02	6.913394e-02	0	0	6.925347e+01	2.820669e+02	MYO1C
huMAP	LUZP1	1/7	1.702686e-02	6.913394e-02	0	0	6.925347e+01	2.820669e+02	MYO1C
huMAP	CALM1	1/7	1.702686e-02	6.913394e-02	0	0	6.925347e+01	2.820669e+02	MYO1C
huMAP	RSL1D1	2/86	1.885654e-02	6.913394e-02	0	0	1.006434e+01	3.996443e+01	MOV10;RRP9
huMAP	RBM34	2/86	1.885654e-02	6.913394e-02	0	0	1.006434e+01	3.996443e+01	MOV10;RRP9
huMAP	TMOD3	1/8	1.943597e-02	6.913394e-02	0	0	5.935714e+01	2.339045e+02	MYO1C
huMAP	PPAN	2/88	1.968808e-02	6.913394e-02	0	0	9.829292e+00	3.860692e+01	MOV10;RRP9
huMAP	PAK1IP1	2/89	2.010956e-02	6.913394e-02	0	0	9.715823e+00	3.795544e+01	MOV10;RRP9
huMAP	HP1BP3	2/90	2.053483e-02	6.913394e-02	0	0	9.604932e+00	3.732124e+01	MOV10;RRP9
huMAP	GNL2	2/92	2.139664e-02	6.971163e-02	0	0	9.390544e+00	3.610215e+01	MOV10;RRP9
huMAP	NOP2	2/102	2.592586e-02	7.684276e-02	0	0	8.447234e+00	3.085364e+01	MOV10;RRP9
huMAP	MYO1E	1/11	2.662868e-02	7.684276e-02	0	0	4.154375e+01	1.506279e+02	MYO1C
huMAP	RCC1	1/11	2.662868e-02	7.684276e-02	0	0	4.154375e+01	1.506279e+02	NXF1
huMAP	POLR2D	1/11	2.662868e-02	7.684276e-02	0	0	4.154375e+01	1.506279e+02	POLR2A
huMAP	RPL15	2/108	2.881389e-02	8.083897e-02	0	0	7.966680e+00	2.825700e+01	MOV10;RRP9
huMAP	NDC1	1/13	3.139508e-02	8.570007e-02	0	0	3.461632e+01	1.198107e+02	NXF1
huMAP	CAPZA2	1/14	3.376969e-02	8.745485e-02	0	0	3.195192e+01	1.082592e+02	MYO1C
huMAP	TMEM209	1/14	3.376969e-02	8.745485e-02	0	0	3.195192e+01	1.082592e+02	NXF1
huMAP	RPS13	2/121	3.548713e-02	8.960500e-02	0	0	7.091722e+00	2.367632e+01	MOV10;RRP9
huMAP	PUM3	2/126	3.819862e-02	9.258775e-02	0	0	6.804049e+00	2.221492e+01	MOV10;RRP9
huMAP	UPF1	1/16	3.850184e-02	9.258775e-02	0	0	2.768889e+01	9.018408e+01	RRP9
huMAP	NUP93	1/18	4.321127e-02	9.586059e-02	0	0	2.442892e+01	7.674722e+01	NXF1
huMAP	PABPC4	1/18	4.321127e-02	9.586059e-02	0	0	2.442892e+01	7.674722e+01	MOV10
huMAP	NUP85	1/18	4.321127e-02	9.586059e-02	0	0	2.442892e+01	7.674722e+01	NXF1
huMAP	RPL5	2/137	4.443191e-02	9.586059e-02	0	0	6.246178e+00	1.944933e+01	HIST1H1A;UBA52
huMAP	AAAS	1/19	4.555751e-02	9.586059e-02	0	0	2.307060e+01	7.126001e+01	NXF1
huMAP	NUP155	1/19	4.555751e-02	9.586059e-02	0	0	2.307060e+01	7.126001e+01	NXF1
huMAP	RGPD8	1/21	5.023309e-02	1.035417e-01	0	0	2.076146e+01	6.209921e+01	NXF1
huMAP	SEH1L	1/22	5.256246e-02	1.061762e-01	0	0	1.977183e+01	5.824292e+01	NXF1
huMAP	NOL6	1/25	5.951704e-02	1.156004e-01	0	0	1.729774e+01	4.880545e+01	RRP9
huMAP	MRPS26	1/25	5.951704e-02	1.156004e-01	0	0	1.729774e+01	4.880545e+01	MOV10
huMAP	ZC3HAV1	1/27	6.412562e-02	1.222017e-01	0	0	1.596554e+01	4.385594e+01	RRP9
huMAP	RBM19	1/29	6.871208e-02	1.261804e-01	0	0	1.482366e+01	3.969525e+01	MOV10
huMAP	SRP68	1/29	6.871208e-02	1.261804e-01	0	0	1.482366e+01	3.969525e+01	PRDM15
huMAP	SF3B2	1/30	7.099704e-02	1.280482e-01	0	0	1.431178e+01	3.785634e+01	MOV10
huMAP	RRP8	1/32	7.555051e-02	1.293322e-01	0	0	1.338710e+01	3.457825e+01	MOV10
huMAP	RANBP2	1/32	7.555051e-02	1.293322e-01	0	0	1.338710e+01	3.457825e+01	NXF1
huMAP	UTP23	1/32	7.555051e-02	1.293322e-01	0	0	1.338710e+01	3.457825e+01	PRDM15
huMAP	DDX24	1/34	8.008211e-02	1.348049e-01	0	0	1.257449e+01	3.174686e+01	RRP9
huMAP	RPL35A	1/36	8.459194e-02	1.381853e-01	0	0	1.185476e+01	2.928027e+01	UBA52
huMAP	MOV10	1/37	8.683873e-02	1.381853e-01	0	0	1.152488e+01	2.816339e+01	RRP9
huMAP	ZC3H8	1/38	8.908012e-02	1.381853e-01	0	0	1.121284e+01	2.711510e+01	MOV10
huMAP	FTSJ3	1/38	8.908012e-02	1.381853e-01	0	0	1.121284e+01	2.711510e+01	RRP9
huMAP	LLPH	1/39	9.131612e-02	1.381853e-01	0	0	1.091721e+01	2.612957e+01	RRP9
huMAP	ACTB	1/39	9.131612e-02	1.381853e-01	0	0	1.091721e+01	2.612957e+01	MYO1C
huMAP	NOC3L	1/40	9.354674e-02	1.381853e-01	0	0	1.063675e+01	2.520159e+01	RRP9
huMAP	LARP1	1/41	9.577200e-02	1.381853e-01	0	0	1.037031e+01	2.432652e+01	RRP9
huMAP	GTPBP4	1/41	9.577200e-02	1.381853e-01	0	0	1.037031e+01	2.432652e+01	RRP9
huMAP	XRN2	1/41	9.577200e-02	1.381853e-01	0	0	1.037031e+01	2.432652e+01	MOV10
huMAP	CALML3	1/42	9.799190e-02	1.393969e-01	0	0	1.011687e+01	2.350018e+01	MYO1C
huMAP	CCDC137	1/45	1.046196e-01	1.467581e-01	0	0	9.425663e+00	2.127772e+01	RRP9
huMAP	GAR1	1/47	1.090116e-01	1.508243e-01	0	0	9.014946e+00	1.997983e+01	MOV10
huMAP	TTF1	1/51	1.177323e-01	1.606887e-01	0	0	8.292083e+00	1.773960e+01	RRP9
huMAP	RPS24	1/54	1.242179e-01	1.672801e-01	0	0	7.821541e+00	1.631353e+01	RRP9
huMAP	PURA	1/55	1.263694e-01	1.679383e-01	0	0	7.676312e+00	1.587880e+01	MOV10
huMAP	SRP72	1/56	1.285157e-01	1.682381e-01	0	0	7.536364e+00	1.546239e+01	MOV10
huMAP	RPL26	1/57	1.306568e-01	1.682381e-01	0	0	7.401414e+00	1.506322e+01	RRP9
huMAP	DDX18	1/59	1.349236e-01	1.682381e-01	0	0	7.145474e+00	1.431272e+01	MOV10
huMAP	RPS14	1/59	1.349236e-01	1.682381e-01	0	0	7.145474e+00	1.431272e+01	UBA52
huMAP	CTCF	1/59	1.349236e-01	1.682381e-01	0	0	7.145474e+00	1.431272e+01	RRP9
huMAP	NKRF	1/61	1.391699e-01	1.714166e-01	0	0	6.906597e+00	1.362022e+01	MOV10
huMAP	RPL35	1/64	1.455011e-01	1.762121e-01	0	0	6.576720e+00	1.267710e+01	UBA52
huMAP	ZBTB11	1/66	1.496965e-01	1.762121e-01	0	0	6.373718e+00	1.210462e+01	MOV10
huMAP	GLYR1	1/66	1.496965e-01	1.762121e-01	0	0	6.373718e+00	1.210462e+01	MOV10
huMAP	KRI1	1/67	1.517866e-01	1.762121e-01	0	0	6.276831e+00	1.183358e+01	MOV10
huMAP	RPS26	1/67	1.517866e-01	1.762121e-01	0	0	6.276831e+00	1.183358e+01	HIST1H1A
huMAP	RPS11	1/72	1.621621e-01	1.861178e-01	0	0	5.833333e+00	1.061176e+01	UBA52
huMAP	CCDC86	1/73	1.642222e-01	1.863645e-01	0	0	5.752025e+00	1.039123e+01	RRP9
huMAP	RPL36	1/74	1.662773e-01	1.866001e-01	0	0	5.672945e+00	1.017782e+01	UBA52
huMAP	RPL24	1/77	1.724132e-01	1.913597e-01	0	0	5.448191e+00	9.577166e+00	UBA52
huMAP	RPS19	1/80	1.785047e-01	1.959671e-01	0	0	5.240506e+00	9.030127e+00	UBA52
huMAP	STAU1	1/84	1.865585e-01	2.026066e-01	0	0	4.986948e+00	8.373137e+00	MOV10
huMAP	ENSG00000215472	1/86	1.905564e-01	2.047467e-01	0	0	4.869118e+00	8.072059e+00	UBA52
huMAP	RPL4	1/96	2.102587e-01	2.232551e-01	0	0	4.354386e+00	6.790303e+00	UBA52
huMAP	RPL18A	1/97	2.122029e-01	2.232551e-01	0	0	4.308811e+00	6.679573e+00	UBA52
huMAP	RPL32	1/102	2.218537e-01	2.310023e-01	0	0	4.094472e+00	6.165198e+00	UBA52
huMAP	RRP15	1/106	2.294909e-01	2.360633e-01	0	0	3.937698e+00	5.795866e+00	MOV10
huMAP	PWP1	1/107	2.313887e-01	2.360633e-01	0	0	3.900354e+00	5.708777e+00	RRP9
huMAP	RPS16	1/114	2.445457e-01	2.469912e-01	0	0	3.657448e+00	5.150978e+00	HIST1H1A
huMAP	RPS2	1/123	2.611381e-01	2.611381e-01	0	0	3.386100e+00	4.546536e+00	UBA52
