Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Transcription By RNA Polymerase II (GO:0006366)	3/192	1.160820e-02	1.212872e-01	0	0	6.819186e+00	3.038659e+01	CDK9;POLR2A;DEAF1
GO_Biological_Process_2023	Modification-Dependent Protein Catabolic Process (GO:0019941)	3/192	1.160820e-02	1.212872e-01	0	0	6.819186e+00	3.038659e+01	PRKN;TRIM25;UBA52
GO_Biological_Process_2023	Telomere Maintenance (GO:0000723)	2/68	1.208474e-02	1.212872e-01	0	0	1.282076e+01	5.661407e+01	XRCC5;RPA3
GO_Biological_Process_2023	Histone Arginine Methylation (GO:0034969)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	PRDM4
GO_Biological_Process_2023	Inclusion Body Assembly (GO:0070841)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	PRKN
GO_Biological_Process_2023	Axo-Dendritic Transport (GO:0008088)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	HSPA8
GO_Biological_Process_2023	Regulation Of Protein Targeting (GO:1903533)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	PRKN
GO_Biological_Process_2023	Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	PRKN
GO_Biological_Process_2023	Protein Targeting To Vacuole Involved In Autophagy (GO:0071211)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	HSPA8
GO_Biological_Process_2023	Regulation Of T-Circle Formation (GO:1904429)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	XRCC5
GO_Biological_Process_2023	Positive Regulation Of Autophagy Of Mitochondrion In Response To Mitochondrial Depolarization (GO:1904925)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	PRKN
GO_Biological_Process_2023	Response To Manganese Ion (GO:0010042)	1/5	1.219122e-02	1.212872e-01	0	0	1.038906e+02	4.578501e+02	PRKN
GO_Biological_Process_2023	Protein K48-linked Ubiquitination (GO:0070936)	2/70	1.277184e-02	1.212872e-01	0	0	1.244243e+01	5.425536e+01	PRKN;TRIM25
GO_Biological_Process_2023	DNA-templated Transcription (GO:0006351)	3/199	1.277892e-02	1.212872e-01	0	0	6.573314e+00	2.865938e+01	CDK9;POLR2A;DEAF1
GO_Biological_Process_2023	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	2/71	1.312168e-02	1.212872e-01	0	0	1.226149e+01	5.313502e+01	PRKN;HSPA8
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	2/72	1.347567e-02	1.212872e-01	0	0	1.208571e+01	5.205159e+01	TRIM25;TRIM67
GO_Biological_Process_2023	Positive Regulation Of Mitophagy In Response To Mitochondrial Depolarization (GO:0098779)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	PRKN
GO_Biological_Process_2023	RIG-I Signaling Pathway (GO:0039529)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	TRIM25
GO_Biological_Process_2023	Anterograde Dendritic Transport (GO:0098937)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	KIF5B
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	PRKN
GO_Biological_Process_2023	Locomotor Rhythm (GO:0045475)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	NCOR1
GO_Biological_Process_2023	Clathrin Coat Disassembly (GO:0072318)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	HSPA8
GO_Biological_Process_2023	Regulation Of MDA-5 Signaling Pathway (GO:0039533)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	TKFC
GO_Biological_Process_2023	Dense Core Granule Cytoskeletal Transport (GO:0099519)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	KIF5B
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Hypertrophy In Response To Stress (GO:1903242)	1/6	1.461194e-02	1.212872e-01	0	0	8.310833e+01	3.512088e+02	LMNA
GO_Biological_Process_2023	Regulation Of Innate Immune Response (GO:0045088)	2/78	1.568582e-02	1.212872e-01	0	0	1.112822e+01	4.623773e+01	TKFC;MYO1C
GO_Biological_Process_2023	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	2/78	1.568582e-02	1.212872e-01	0	0	1.112822e+01	4.623773e+01	PRKN;UBA52
GO_Biological_Process_2023	Cellular Response To Nutrient Levels (GO:0031669)	2/78	1.568582e-02	1.212872e-01	0	0	1.112822e+01	4.623773e+01	HSPA8;MAP1LC3B
GO_Biological_Process_2023	Negative Regulation Of Cellular Component Organization (GO:0051129)	2/79	1.606834e-02	1.212872e-01	0	0	1.098314e+01	4.537032e+01	HSPA8;XRCC5
GO_Biological_Process_2023	Negative Regulation Of Glucose Import (GO:0046325)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	PEA15
GO_Biological_Process_2023	Regulation Of Dopamine Metabolic Process (GO:0042053)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	PRKN
GO_Biological_Process_2023	Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903747)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	PRKN
GO_Biological_Process_2023	Negative Regulation Of Mitochondrial Fusion (GO:0010637)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	PRKN
GO_Biological_Process_2023	Positive Regulation Of Myotube Differentiation (GO:0010831)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	SMYD1
GO_Biological_Process_2023	Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	DEAF1
GO_Biological_Process_2023	Anterograde Axonal Protein Transport (GO:0099641)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	KIF5B
GO_Biological_Process_2023	Axo-Dendritic Protein Transport (GO:0099640)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	KIF5B
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	MYO1C
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Cell Death (GO:1903201)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	PRKN
GO_Biological_Process_2023	Protein K27-linked Ubiquitination (GO:0044314)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	PRKN
GO_Biological_Process_2023	Protein Localization To Presynapse (GO:1905383)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	KIF5B
GO_Biological_Process_2023	protein-RNA Complex Disassembly (GO:0032988)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	KIF5B
GO_Biological_Process_2023	Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089)	1/7	1.702686e-02	1.212872e-01	0	0	6.925347e+01	2.820669e+02	MYO1C
GO_Biological_Process_2023	Regulation Of Cell Division (GO:0051302)	2/83	1.763812e-02	1.232525e-01	0	0	1.043867e+01	4.214813e+01	SMYD5;PRDM15
GO_Biological_Process_2023	Positive Regulation Of Protein Localization (GO:1903829)	2/85	1.844653e-02	1.232525e-01	0	0	1.018611e+01	4.067189e+01	CDK9;PRKN
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	3/232	1.918767e-02	1.232525e-01	0	0	5.616670e+00	2.220543e+01	PRKN;TRIM25;BRD4
GO_Biological_Process_2023	Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	1.943597e-02	1.232525e-01	0	0	5.935714e+01	2.339045e+02	PRKN
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253)	1/8	1.943597e-02	1.232525e-01	0	0	5.935714e+01	2.339045e+02	PRKN
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265)	1/8	1.943597e-02	1.232525e-01	0	0	5.935714e+01	2.339045e+02	PRKN
GO_Biological_Process_2023	Protein K29-linked Ubiquitination (GO:0035519)	1/8	1.943597e-02	1.232525e-01	0	0	5.935714e+01	2.339045e+02	PRKN
GO_Biological_Process_2023	Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	1/8	1.943597e-02	1.232525e-01	0	0	5.935714e+01	2.339045e+02	UBA52
GO_Biological_Process_2023	Negative Regulation By Host Of Viral Genome Replication (GO:0044828)	1/8	1.943597e-02	1.232525e-01	0	0	5.935714e+01	2.339045e+02	PRKN
GO_Biological_Process_2023	ERAD Pathway (GO:0036503)	2/89	2.010956e-02	1.247470e-01	0	0	9.715823e+00	3.795544e+01	PRKN;TRIM25
GO_Biological_Process_2023	Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	1/9	2.183931e-02	1.247470e-01	0	0	5.193490e+01	1.986013e+02	PRKN
GO_Biological_Process_2023	Protein K6-linked Ubiquitination (GO:0085020)	1/9	2.183931e-02	1.247470e-01	0	0	5.193490e+01	1.986013e+02	PRKN
GO_Biological_Process_2023	Carbohydrate Phosphorylation (GO:0046835)	1/9	2.183931e-02	1.247470e-01	0	0	5.193490e+01	1.986013e+02	TKFC
GO_Biological_Process_2023	Protein Localization To Nuclear Envelope (GO:0090435)	1/9	2.183931e-02	1.247470e-01	0	0	5.193490e+01	1.986013e+02	LMNA
GO_Biological_Process_2023	Recombinational Repair (GO:0000725)	2/95	2.271722e-02	1.247470e-01	0	0	9.086250e+00	3.438811e+01	XRCC5;RPA3
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	2/97	2.361596e-02	1.247470e-01	0	0	8.894065e+00	3.331568e+01	TKFC;BRD4
GO_Biological_Process_2023	Regulation Of Protein Localization (GO:0032880)	2/97	2.361596e-02	1.247470e-01	0	0	8.894065e+00	3.331568e+01	TRIM25;TRIM67
GO_Biological_Process_2023	Negative Regulation Of Exocytosis (GO:0045920)	1/10	2.423687e-02	1.247470e-01	0	0	4.616204e+01	1.717172e+02	PRKN
GO_Biological_Process_2023	Negative Regulation Of Glycolytic Process (GO:0045820)	1/10	2.423687e-02	1.247470e-01	0	0	4.616204e+01	1.717172e+02	NCOR1
GO_Biological_Process_2023	Synaptic Vesicle Transport (GO:0048489)	1/10	2.423687e-02	1.247470e-01	0	0	4.616204e+01	1.717172e+02	KIF5B
GO_Biological_Process_2023	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	2.423687e-02	1.247470e-01	0	0	4.616204e+01	1.717172e+02	PRKN
GO_Biological_Process_2023	Regulation Of Lipid Transport (GO:0032368)	1/10	2.423687e-02	1.247470e-01	0	0	4.616204e+01	1.717172e+02	PRKN
GO_Biological_Process_2023	Regulation Of Programmed Necrotic Cell Death (GO:0062098)	1/10	2.423687e-02	1.247470e-01	0	0	4.616204e+01	1.717172e+02	PRKN
GO_Biological_Process_2023	Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599)	1/10	2.423687e-02	1.247470e-01	0	0	4.616204e+01	1.717172e+02	PRKN
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	4/456	2.521659e-02	1.247470e-01	0	0	3.834612e+00	1.411234e+01	HSPA8;NCOR1;XRCC5;DEAF1
GO_Biological_Process_2023	Protein Catabolic Process (GO:0030163)	2/102	2.592586e-02	1.247470e-01	0	0	8.447234e+00	3.085364e+01	PRKN;HSPA8
GO_Biological_Process_2023	Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	PEA15
GO_Biological_Process_2023	Regulation Of Fatty Acid Metabolic Process (GO:0019217)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	NCOR1
GO_Biological_Process_2023	Glycerol Metabolic Process (GO:0006071)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	TKFC
GO_Biological_Process_2023	Regulation Of mRNA 3'-End Processing (GO:0031440)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	CDK9
GO_Biological_Process_2023	Positive Regulation Of Protein Polyubiquitination (GO:1902916)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	PRKN
GO_Biological_Process_2023	Regulation Of Mitochondrial Fusion (GO:0010635)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	PRKN
GO_Biological_Process_2023	Post-Transcriptional Gene Silencing (GO:0016441)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	MOV10
GO_Biological_Process_2023	Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	MYO1C
GO_Biological_Process_2023	Regulation Of Response To Oxidative Stress (GO:1902882)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	PRKN
GO_Biological_Process_2023	Cellular Response To Nitrogen Levels (GO:0043562)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	MAP1LC3B
GO_Biological_Process_2023	Cellular Response To Nitrogen Starvation (GO:0006995)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	MAP1LC3B
GO_Biological_Process_2023	Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	2.662868e-02	1.247470e-01	0	0	4.154375e+01	1.506279e+02	PRKN
GO_Biological_Process_2023	Macroautophagy (GO:0016236)	2/104	2.687464e-02	1.247751e-01	0	0	8.280768e+00	2.994799e+01	PRKN;MAP1LC3B
GO_Biological_Process_2023	Positive Regulation Of mRNA Metabolic Process (GO:1903313)	1/12	2.901474e-02	1.300661e-01	0	0	3.776515e+01	1.336868e+02	MOV10
GO_Biological_Process_2023	Adult Locomotory Behavior (GO:0008344)	1/12	2.901474e-02	1.300661e-01	0	0	3.776515e+01	1.336868e+02	PRKN
GO_Biological_Process_2023	Negative Regulation By Host Of Viral Process (GO:0044793)	1/12	2.901474e-02	1.300661e-01	0	0	3.776515e+01	1.336868e+02	PRKN
GO_Biological_Process_2023	Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614)	1/12	2.901474e-02	1.300661e-01	0	0	3.776515e+01	1.336868e+02	LMNA
GO_Biological_Process_2023	Regulation Of Wnt Signaling Pathway (GO:0030111)	2/109	2.930728e-02	1.302546e-01	0	0	7.891827e+00	2.785752e+01	PRKN;WWOX
GO_Biological_Process_2023	Regulation Of JNK Cascade (GO:0046328)	2/110	2.980405e-02	1.306035e-01	0	0	7.818361e+00	2.746677e+01	PRKN;NCOR1
GO_Biological_Process_2023	Protein Deubiquitination (GO:0016579)	2/112	3.080771e-02	1.306035e-01	0	0	7.675435e+00	2.671044e+01	PRKN;USP11
GO_Biological_Process_2023	Synaptic Vesicle Localization (GO:0097479)	1/13	3.139508e-02	1.306035e-01	0	0	3.461632e+01	1.198107e+02	KIF5B
GO_Biological_Process_2023	Killing By Host Of Symbiont Cells (GO:0051873)	1/13	3.139508e-02	1.306035e-01	0	0	3.461632e+01	1.198107e+02	DCD
GO_Biological_Process_2023	Catecholamine Metabolic Process (GO:0006584)	1/13	3.139508e-02	1.306035e-01	0	0	3.461632e+01	1.198107e+02	PRKN
GO_Biological_Process_2023	Mitochondrial Fission (GO:0000266)	1/13	3.139508e-02	1.306035e-01	0	0	3.461632e+01	1.198107e+02	PRKN
GO_Biological_Process_2023	Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226)	1/13	3.139508e-02	1.306035e-01	0	0	3.461632e+01	1.198107e+02	HSPA8
GO_Biological_Process_2023	Regulation Of Cell Projection Organization (GO:0031344)	1/13	3.139508e-02	1.306035e-01	0	0	3.461632e+01	1.198107e+02	MOV10
GO_Biological_Process_2023	Protein Modification By Small Protein Removal (GO:0070646)	2/114	3.182471e-02	1.313401e-01	0	0	7.537614e+00	2.598602e+01	PRKN;USP11
GO_Biological_Process_2023	Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)	1/14	3.376969e-02	1.352357e-01	0	0	3.195192e+01	1.082592e+02	MYO1C
GO_Biological_Process_2023	Regulation Of Neuron Projection Arborization (GO:0150011)	1/14	3.376969e-02	1.352357e-01	0	0	3.195192e+01	1.082592e+02	MOV10
GO_Biological_Process_2023	Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766)	1/14	3.376969e-02	1.352357e-01	0	0	3.195192e+01	1.082592e+02	NCOR1
GO_Biological_Process_2023	3'-UTR-mediated mRNA Destabilization (GO:0061158)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	MOV10
GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	PRKN
GO_Biological_Process_2023	Positive Regulation Of Potassium Ion Transport (GO:0043268)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	KIF5B
GO_Biological_Process_2023	Peptidyl-Lysine Trimethylation (GO:0018023)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	SETD3
GO_Biological_Process_2023	Protein Localization To Chromosome, Telomeric Region (GO:0070198)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	XRCC5
GO_Biological_Process_2023	Retrograde Axonal Transport (GO:0008090)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	KIF5B
GO_Biological_Process_2023	Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	MYO1C
GO_Biological_Process_2023	Regulation Of Carbohydrate Metabolic Process (GO:0006109)	1/15	3.613861e-02	1.352357e-01	0	0	2.966815e+01	9.850995e+01	PRKN
GO_Biological_Process_2023	Regulation Of DNA Metabolic Process (GO:0051052)	2/124	3.710466e-02	1.352357e-01	0	0	6.916289e+00	2.278234e+01	CDK9;XRCC5
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	6/1025	3.819643e-02	1.352357e-01	0	0	2.592418e+00	8.464280e+00	PRKN;HSPA8;NCOR1;XRCC5;DEAF1;SMYD2
GO_Biological_Process_2023	Cellular Response To Starvation (GO:0009267)	2/126	3.819862e-02	1.352357e-01	0	0	6.804049e+00	2.221492e+01	HSPA8;MAP1LC3B
GO_Biological_Process_2023	DNA-templated Transcription Termination (GO:0006353)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	POLR2A
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	PRKN
GO_Biological_Process_2023	Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	PRKN
GO_Biological_Process_2023	Negative Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	TKFC
GO_Biological_Process_2023	Nuclear Migration (GO:0007097)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	LMNA
GO_Biological_Process_2023	Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	MYO1C
GO_Biological_Process_2023	Cellular Response To Gamma Radiation (GO:0071480)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	XRCC5
GO_Biological_Process_2023	Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	3.850184e-02	1.352357e-01	0	0	2.768889e+01	9.018408e+01	CDK9
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	2/127	3.875023e-02	1.352357e-01	0	0	6.749277e+00	2.193932e+01	TKFC;BRD4
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	4/525	3.929945e-02	1.353304e-01	0	0	3.314993e+00	1.072912e+01	PRKN;MYO1C;TRIM25;BRD4
GO_Biological_Process_2023	Negative Regulation Of Insulin Secretion (GO:0046676)	1/17	4.085939e-02	1.353304e-01	0	0	2.595703e+01	8.300069e+01	PRKN
GO_Biological_Process_2023	Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	1/17	4.085939e-02	1.353304e-01	0	0	2.595703e+01	8.300069e+01	MYO1C
GO_Biological_Process_2023	Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	1/17	4.085939e-02	1.353304e-01	0	0	2.595703e+01	8.300069e+01	PRKN
GO_Biological_Process_2023	Nuclear Envelope Organization (GO:0006998)	1/17	4.085939e-02	1.353304e-01	0	0	2.595703e+01	8.300069e+01	LMNA
